input2,input4,input6,input7,input8,input9,input11,input13,input16,input17
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.007597656,0.709266879,35.66493347,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.775654801,35.66493347,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,34.78704622,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,33.54939864,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,35.1520984,0.001125456
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,35.1520984,0.000607679
85161.79688,0.023797846,109826.0156,0.028407568,0.213533555,1.054707031,0.709266879,35.66493347,35.1520984,0.000607679
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
45201.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.011527456,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,59786.01563,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.051312568,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.336237461,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.920707031,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.362423859,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,13.19597149,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,48.58191611,0.001923956
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001406179
90156.79688,0.017039545,69559.45313,0.060349307,0.31131323,0.873597656,0.428811781,47.54380666,45.612771,0.001923956
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
90156.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.017039545,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,69559.45313,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.060349307,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.31131323,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.873597656,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.428811781,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,47.54380666,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,45.612771,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001923956
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
45201.79688,0.011527456,59786.01563,0.051312568,0.336237461,0.920707031,0.362423859,13.19597149,48.58191611,0.001406179
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
90156.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.028399242,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,141101.0156,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.059901943,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.16751959,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.903957031,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.579200746,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,42.82900502,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,39.72396359,0.000826019
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.002104866
65181.79688,0.009370552,75814.45313,0.023128682,0.265299266,0.923847656,0.385456403,39.41383633,27.5106263,0.000826019
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
65181.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.009370552,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,75814.45313,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.023128682,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.265299266,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.923847656,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.385456403,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,39.41383633,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,27.5106263,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.000826019
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
90156.79688,0.028399242,141101.0156,0.059901943,0.16751959,0.903957031,0.579200746,42.82900502,39.72396359,0.002104866
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
50196.79688,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.016128852,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,91061.01563,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.036996943,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.290223496,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.037957031,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.926043766,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,30.23650134,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,24.82875354,0.001624519
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001306366
105141.7969,0.021640942,125854.4531,0.046033682,0.14259536,1.057847656,0.732299423,24.21804654,41.18782046,0.001624519
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
105141.7969,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.021640942,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,125854.4531,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.046033682,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.14259536,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.057847656,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.732299423,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,24.21804654,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,41.18782046,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001624519
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
50196.79688,0.016128852,91061.01563,0.036996943,0.290223496,1.037957031,0.926043766,30.23650134,24.82875354,0.001306366
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
110136.7969,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.009993657,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,116081.0156,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.048449443,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.228871543,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.836957031,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.405779236,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,37.24349906,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,33.4388152,0.002023769
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.000907116
45201.79688,0.015505747,150874.4531,0.034581182,0.203947313,0.990847656,0.905720933,45.05845943,35.25546679,0.002023769
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
45201.79688,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.015505747,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,150874.4531,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.034581182,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.203947313,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.990847656,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.905720933,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,45.05845943,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,35.25546679,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.002023769
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
110136.7969,0.009993657,116081.0156,0.048449443,0.228871543,0.836957031,0.405779236,37.24349906,33.4388152,0.000907116
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
70176.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.022264047,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,66041.01563,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.025544443,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.106167637,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.970957031,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.752622256,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,19.21189205,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,45.48370734,0.001225269
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001705616
85161.79688,0.027776137,100834.4531,0.057486182,0.326651219,0.856847656,0.558877913,33.04776893,49.07164618,0.001225269
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
85161.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.027776137,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,100834.4531,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.057486182,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.326651219,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.856847656,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.558877913,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,33.04776893,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,49.07164618,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001225269
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
70176.79688,0.022264047,66041.01563,0.025544443,0.106167637,0.970957031,0.752622256,19.21189205,45.48370734,0.001705616
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
80166.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.03146684,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,78551.01563,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.019818193,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.25954752,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.870457031,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.492489991,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,40.16164893,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,29.58889418,0.001025644
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001106741
55191.79688,0.030843734,63304.45313,0.028854932,0.173271336,0.957347656,0.819010178,42.14143276,43.86536751,0.001025644
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
55191.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.030843734,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,63304.45313,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.028854932,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.173271336,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.957347656,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.819010178,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,40.16164893,29.58889418,0.001106741
80166.79688,0.03146684,78551.01563,0.019818193,0.25954752,0.870457031,0.492489991,42.14143276,29.58889418,0.001106741
