DME flowrate,Carbon efficiency,CAPEX,OPEX,LCP,Energy efficiency
2.971228628,72.60052849,269502850,231908258.8,3.080047892,59.93173603
1.795182382,43.86104944,285069330.9,215001495,4.806182039,45.94691462
2.986347836,72.97019297,267971580.2,231928988.8,3.062604072,60.17720091
2.9696809,72.56259221,264937537.4,232068024.9,3.077251319,59.66755847
2.971163621,72.5989535,267888918.6,229459220.2,3.049279411,61.65101021
2.97122713,72.60049341,268611808.9,232190915.5,3.082129527,59.71110372
2.971228609,72.60049122,266905895.6,233150328.1,3.090998208,59.00852011
2.971244965,72.60093028,268123822.3,232400323.3,3.083888351,59.55363616
2.971261311,72.60127986,270924200.8,234130350.9,3.107932424,58.45462737
2.971239915,72.60080708,268276245.5,232405945.3,3.084168515,59.55368178
2.971280487,72.60179663,269501647.9,231908825.9,3.079999112,59.93236136
3.30637419,80.78980455,173280097.9,226239297.6,2.589618259,68.19693318
2.572555551,62.81866241,131052588,164888627.5,2.433297192,72.87479791
1.584713112,38.71024642,203533336.4,158384017.1,3.994128273,53.50085302
2.503235409,61.13221793,136305456.6,164289397.8,2.50092708,71.90956795
2.873647491,70.16260202,123167892.1,169570850.4,2.223728551,75.06609767
2.498684602,61.02123747,136650498.5,164264609.9,2.505700706,71.82745471
2.504513047,61.16353959,138337374.6,164187627.9,2.501549211,72.16179873
2.503283941,61.13343279,141305096.7,167622125.9,2.555251393,68.33798506
2.503235927,61.13223091,133838655,164413543,2.498629474,71.64928439
2.503234669,61.13222239,136311488,163163531.4,2.485320819,73.28091418
2.503233184,61.13216288,137309324.9,163439538,2.490776518,72.98693882
2.503228022,61.13204108,136435277.2,164073278.4,2.498148186,72.1745507
2.503230065,61.13208691,137156676,163433400.1,2.490445776,72.98720961
2.503234368,61.13219306,136305761.4,164289439.9,2.500929201,71.90950334
2.503235484,61.13221976,136305353.7,164289425.6,2.500927223,71.90952959
2.671781652,65.26040104,143551229.6,177924306,2.53141761,68.62046032
3.290573443,80.41509311,165130086,219817592.3,2.524189703,67.74775401
2.591583263,63.30294581,147661067.2,177452976.8,2.609907012,67.23785135
1.205918123,29.45970247,244280089.7,167665636.1,5.653791685,39.73848925
2.671785723,65.26049144,143550589,177924656.2,2.531417326,68.62018274
2.983580043,72.86720736,125905238.6,181226566,2.281181794,72.17059326
2.671512418,65.25382883,143645673.1,177924434.3,2.531818575,68.61731404
2.678986303,65.43703516,143390044.1,178133030.3,2.527069698,68.58739767
2.671800454,65.26084965,144496281,178591746.3,2.54151633,67.9818075
2.671785233,65.26048032,143368021.2,178378618.9,2.53703875,68.15350372
2.671783662,65.26045671,143528804.5,177320365.9,2.523532731,69.24084032
2.671783362,65.26043503,144202890.7,176163805.6,2.509531463,70.49013605
2.671765143,65.26005934,143533322.7,177691651.2,2.528382337,68.85740588
2.671797916,65.26079756,143333362.9,184232092.2,2.613044525,62.73469473
2.67178504,65.26047557,143550050.3,177924623.9,2.531416731,68.62018866
1.921400858,46.93535942,229733302,179059106.9,3.723474968,51.27169746
2.043762378,49.93377805,285415610.5,219320579.3,4.295682271,45.10798353
3.66153666,89.49324036,144043078.3,227660805.8,2.319343952,68.21002667
2.156823153,52.69500193,275907245.3,219711348.2,4.058813393,47.1175898
1.490420559,36.41378163,277285504.9,208068673.4,5.606138671,38.4228441
2.141214281,52.31352697,277176452.3,219614763.7,4.089252326,46.86620395
2.151028003,52.5529137,276142327.4,219543556.4,4.067485572,47.09565229
2.156818849,52.69490486,275420886.7,219276227.6,4.050896882,47.36750162
2.156831396,52.69520477,278104804.3,219200459.8,4.054728705,47.4746377
2.156825116,52.69504268,275619729.8,220183447.8,4.065866241,46.83182274
2.156841645,52.69545581,273003325.1,223010982,4.106407077,45.1716908
2.156839625,52.69533243,276100198.9,220118960.9,4.065709276,46.88088004
2.156829017,52.69514266,279484785.6,216864550.8,4.019737471,48.96327463
2.156829401,52.69515642,275904849.2,219712444.3,4.058814748,47.11703049
2.156830043,52.69517074,275907317.1,219711325.2,4.058800193,47.11775759
3.164615567,77.28964358,122166097.7,199217494.3,2.343262047,63.75384261
3.450691823,84.29420403,124643021.2,216342300,2.32424027,63.61705173
3.200348403,78.15941537,117469159.1,199467097,2.313821218,64.13264532
2.757976726,67.38071676,169949143,198155786.7,2.746049244,57.68219123
2.848530838,69.57796858,161355465.2,197697618.2,2.640863919,59.61745286
2.940781983,71.82824717,133298714.6,196156004.6,2.500908192,61.84939102
3.163679673,77.26677391,121907135.4,199205737.3,2.343492364,63.73639155
3.165166292,77.30313636,123338256,199186854.7,2.344028588,63.82115859
3.164632981,77.29005718,122437227.6,199622612.1,2.348043511,63.46144397
3.164616035,77.28964532,124411482.6,198965162.4,2.343386893,64.00620125
3.164619757,77.28971129,122113361.4,200049277.9,2.352317312,63.14039422
3.164623621,77.2898348,121908533.1,191358098.5,2.256690923,70.17307232
3.164617985,77.28969461,122165991.2,199217495,2.343260127,63.7538851
3.16462476,77.28986128,125161707.6,227319968.7,2.655455867,48.07433489
3.164625796,77.28988538,122136358.9,199216557.1,2.343205864,63.75388957
2.897877361,70.78298259,142544492.1,205862331.1,2.667248658,54.73468127
2.957538704,72.25496049,163782902,221077352.1,2.821359132,52.85380208
2.3835768,58.22965728,204425616.9,213862963,3.465186798,46.98027456
2.782357782,67.98434801,176287270.3,219725158.8,3.000450295,50.73976113
3.436356157,83.94677049,131347273.3,227901631.9,2.458693225,56.53905432
3.175072126,77.56467649,146057998.5,223739167.5,2.634400842,54.77553429
3.174371642,77.54756336,144499849.1,223752864.7,2.633130072,54.72415655
3.174904233,77.56062449,145198589.9,223370181,2.629400755,54.95831763
3.174930369,77.56127146,143442020.5,223798866.9,2.631810921,54.68668438
3.174915218,77.56093153,145586268.1,222941464.6,2.625201039,55.20302707
3.17490688,77.56069411,147670603.1,243041005.6,2.847703153,45.95250928
3.174918995,77.56099125,145794770.9,223715155.3,2.633927156,54.78131317
3.174928247,77.56121773,144905680,205265234.6,2.431002023,67.11448082
3.174919243,77.56099735,145733725.4,223696277.3,2.633642075,54.79036327
3.174919132,77.56099459,145794764.6,223715156.7,2.63392705,54.78131462
3.616146446,88.38987715,166741488.5,233780631.9,2.43281945,71.14863534
3.695725827,90.36981894,184181498.4,248386017,2.536901178,68.99261463
3.665697888,89.6113724,165950105.2,234038504.8,2.401495696,71.87516121
3.240079873,79.17684981,192861942,231986086.6,2.72883767,65.97083801
3.240132138,79.19271008,191598708.2,231949060.8,2.7268068,65.99450894
3.47952976,85.03813111,173401022.3,232141958.8,2.519792697,70.01686977
3.644094248,89.07597973,165413473.7,233919852.3,2.414001559,71.53530677
3.616928452,88.40904181,166829077,233684801.5,2.431472258,71.24444529
3.61619156,88.39097078,167434459.9,234143776.2,2.437057522,70.87745106
3.616184915,88.39080933,163846643,235856989.8,2.44946563,69.4226547
3.616186928,88.39097232,167537088.8,232020233.3,2.416786371,72.62859241
3.616184489,88.39079837,165356876.2,236340941.5,2.455816065,69.09593579
3.616187605,88.39087453,166739935.2,233782738.7,2.432810238,71.14769603
3.616185702,88.39082916,166348591.5,234491660.9,2.439177141,70.56674619
3.616161478,88.39023388,166741225.6,233781312.6,2.432815577,71.14836409
3.3232022,81.22111438,181498413.5,235661326.8,2.685036388,64.53374549
3.386149143,82.77167547,195625793.1,250126272.1,2.800464899,62.43086396
3.265630664,79.83012872,205362564.7,249439096.1,2.908670191,60.9437294
3.203684867,78.2974203,209851841.3,248782969.7,2.963515491,60.32090927
3.645118544,89.1324907,184871120.1,252938093.3,2.616255654,64.8971504
3.468833355,84.80162135,192689204,250669239.1,2.735694428,63.48728717
3.468489871,84.7931735,193082777.2,250784062.9,2.737577604,63.41397041
3.469193402,84.81044048,192493290.1,250315088.6,2.731635589,63.72807513
3.469202914,84.81068166,195792012.8,249112637.7,2.723471164,64.63941957
3.469200257,84.81053265,193887083.4,252374479.8,2.753880613,62.39876966
3.469205111,84.81070994,194592887.6,247361542.1,2.704533542,65.84848747
3.469205787,84.81072279,193188635.6,250691301.2,2.736208694,63.49205555
3.469211486,84.81086571,193546224.7,248992306.7,2.719619897,64.66347738
3.469193306,84.81040959,193200558.5,250689747.1,2.736217,63.49316116
3.469205271,84.81071565,193188764,250691311.5,2.736209355,63.4920438
3.321221117,81.18734628,227272855.8,256819184.1,2.964047108,61.79410506
2.983827834,72.90943562,197235671.4,221820797.1,2.850877839,63.904471
3.134955623,76.62610663,237263880.5,255133188.4,3.134482111,59.7163995
3.1921622,78.02262424,233872182.2,255713721,3.080290468,60.30640957
3.188628886,77.93273938,237416065.3,255847983.9,3.089698626,60.23548393
3.561942535,87.09505103,218070479,259810087.5,2.782351216,63.89893825
3.321044042,81.18324933,227358848.1,256799042.5,2.964100168,61.8076169
3.319491329,81.14495847,220306532.8,256900923.6,2.957887577,61.53120033
3.32114038,81.18531453,221910466,255890118.8,2.947820697,62.27914099
3.321192775,81.18667057,227106091,256840965.6,2.964095334,61.77486009
3.321191888,81.18665195,227087364.1,256370940.9,2.959159139,62.08807534
3.321204527,81.18695912,227361306.9,256821105.3,2.964190619,61.79477106
3.321175715,81.18625261,227354782.2,256818676.6,2.96418293,61.79567224
3.321191728,81.18664438,226423994.2,259335157.6,2.989334795,60.14533875
3.321186942,81.18649589,226917720.1,256583329.8,2.961175697,61.94149065
2.265162166,55.34928117,290167138.2,249760637.9,4.350981733,47.19486504
2.032960919,49.66968325,257691394.9,215744500.8,4.201808435,48.89669409
3.164599267,77.32123831,178822059.8,223965083.7,2.687823374,65.37323772
3.245189357,79.29313,170994991.4,224407699,2.615973724,66.42108889
1.829046225,44.68716616,257465727.6,212240956.4,4.603241296,46.31581843
2.121898207,51.84223452,252004879.5,216161281.9,4.021583908,50.55842297
2.104704868,51.42222129,256880190.8,216004753.1,4.061301205,50.39275423
2.103667124,51.39681039,253652266.1,216625799.2,4.067297271,49.85259655
2.103646258,51.39625009,253034582.7,216019849.5,4.056138435,50.2543236
2.103645553,51.39624713,252821943,216336900.7,4.0609607,50.02957613
2.103647481,51.39628173,252139432.1,216718654.3,4.065934875,49.7505493
2.103646309,51.39625218,253046908.7,216021964.8,4.056197147,50.25318886
2.103640221,51.39610275,254288343.4,215094594.5,4.043308765,50.93903127
2.103648068,51.39630589,253114094.9,216096335.7,4.057551559,50.20344285
2.103645184,51.39624147,253047151.6,216022096,4.056201952,50.2530824
3.50303504,85.59159911,137156938.1,210012030.3,2.241334521,75.03962953
2.826667979,69.02789853,126445710.3,172786930.6,2.304922232,74.76396831
3.429357015,83.78780441,141391156.3,209947579,2.293871569,73.7051698
3.577884559,87.42100467,130150748.9,210113538.1,2.187444383,76.25593054
3.1073317,75.9329589,165891466.7,209307818.2,2.556603196,68.27936566
3.72729008,91.08748162,122838114.5,212290051.2,2.112036467,77.04720571
3.502737292,85.58430669,137112485.5,210008512.4,2.241438412,75.03504073
3.512140101,85.81482274,136927425.2,210267985.8,2.237787906,74.98960294
3.503063587,85.59232033,136747631,209149038.3,2.232285776,75.83993871
3.50302415,85.59132217,137069384.3,210058819.9,2.241703333,74.99280344
3.503023799,85.59132827,137300701.7,209592871.9,2.237354364,75.43617411
3.503031132,85.59149267,137520214.7,209545834.2,2.237139012,75.488429
3.503027657,85.59140821,137161883,210011770,2.241342422,75.0398761
3.503014255,85.59108064,136848154.2,210685257.7,2.247661407,74.40782039
3.503074882,85.59250021,137531594.2,210772544.3,2.249283381,74.35336145
3.592391449,87.78254909,135918809.4,212057304.5,2.203946947,74.98678257
2.935576641,71.69004818,125599555,174382108.9,2.237102893,75.71155418
2.791553196,68.18640333,147336806.9,174615787.1,2.387185503,72.75754501
3.036534696,74.13987466,110596302.2,173771550.5,2.13559124,78.26668516
2.644484368,64.59209424,141884673.8,171796260.2,2.47451596,71.83121126
2.906406783,70.98007746,130745342.9,174324156.4,2.266083909,75.27026789
2.898839767,70.79454162,130879673.5,174142870,2.270016754,75.28334581
2.906405186,70.98001311,131056859.6,175541011,2.281059806,73.9316847
2.906392667,70.97972208,130769590.8,174288742,2.265705851,75.31063541
2.906395164,70.97977795,130273853.7,174681837.5,2.269704498,74.84837276
2.906398553,70.9798679,130247206.2,174894974.5,2.272210767,74.61041963
2.906418056,70.98034614,130669294.2,174327221.6,2.266005023,75.26357946
2.906419717,70.98038623,130960043.8,173929363.7,2.261658622,75.72757022
2.906384823,70.9795044,130653164.5,174049605.6,2.262691654,75.57628803
2.906394746,70.9797725,130670787.5,174325539.6,2.266005197,75.26490561
3.416709708,83.45789432,126318391.3,201691350,2.200466801,73.35924484
2.671866428,65.2291832,120254648.1,163488747.8,2.308179123,72.18052154
3.427335031,83.71795138,125762890.9,201883450.3,2.194930106,73.38025936
3.408879996,83.26658726,127002445.6,201674831.1,2.206171119,73.23315746
3.197656896,78.11838556,146235875.2,201117170.3,2.370376928,69.93718526
3.255658678,79.52406813,136189853.8,199986572.2,2.303504054,71.83311315
3.389915804,82.80387793,128406905.9,201619219.3,2.2196332,72.93444743
3.417272321,83.47164837,130318496.5,201717178.9,2.205141023,73.48758854
3.416659923,83.45664146,122733870.4,200164962.2,2.180707928,74.64874226
3.416694826,83.45750958,126384399.1,201673380.3,2.20037256,73.37759259
3.416694903,83.4575165,126283381.8,201343612.4,2.196900655,73.67584333
3.416692033,83.45744163,125633437.9,204333606.4,2.226512564,71.00587744
3.416697169,83.45761717,125699854.3,200930847.1,2.192007919,74.03643322
3.416709021,83.45785885,126888395.3,200246507.9,2.186464473,74.72014026
3.416714004,83.45788468,125437483.1,200944934.1,2.19182709,74.01427869
3.02583052,73.92154358,153150905.2,196825154,2.465050969,70.30873515
2.353541018,57.47847518,142467112.1,159360816.6,2.59796109,69.19477603
2.402338191,58.66712039,138956575,159682145.8,2.543874837,70.04744676
2.591653274,63.27243018,122889767,160310952.5,2.341190266,73.85167395
2.567744921,62.69852783,130646388.6,161537609,2.391896746,72.10503819
2.411293827,58.88516129,138736236.7,159732553.2,2.534779967,70.23177172
2.411736347,58.89589103,135854565.2,159679054.1,2.528671474,70.1772915
2.412187681,58.90695789,140552312.8,160367100.1,2.546045238,69.59261517
2.412181402,58.90680741,138080826.5,159724682.4,2.532625833,70.23714472
2.41214137,58.90581582,138152316.1,160030292.5,2.537187927,69.87944741
2.412183656,58.90686176,138624961,158630656.7,2.517795502,71.58150547
2.412141771,58.90575079,138125741.4,159827878.5,2.53422887,70.11602589
2.412182502,58.90683682,137823785.2,161677839.4,2.560304847,67.98900231
2.412146238,58.90594243,138250585.2,159841640.2,2.534633359,70.10567489
2.412141168,58.90580337,138151689.1,159712377,2.532610758,70.25374146
1.873878285,45.78849326,288047194,233617285.9,4.9557648,43.51057932
1.873893111,45.78886653,286118909.4,234859379.7,4.974544073,42.75559804
1.873877564,45.78850376,287969197,233799738.6,4.958977725,43.40251419
1.873886346,45.78876307,288566725.7,233277915.1,4.950585847,43.72166487
1.873879665,45.78852229,288039288.8,233434350.7,4.95235423,43.61755508
3.222530781,78.74940644,334954857.5,261723608.5,3.243948847,54.83786488
2.786456823,68.07918322,284933781,222988281,3.195721308,55.80544053
3.04132588,74.30345222,255618421.2,222873359.1,2.887289277,60.13506291
3.420895215,83.58152925,192744008.7,221194553.7,2.474926734,66.96576067
1.384711595,33.82983075,272700285.1,197347158.8,5.751760091,39.68054623
2.879210859,70.34112444,283250783.3,223400770.9,3.095361336,57.32044043
2.950073545,72.07320899,270153180.6,223269456.5,3.001355821,58.4623483
2.950637788,72.08710841,267748391.8,221137406.5,2.972368584,59.8763365
2.950661869,72.08763387,270612920.8,223125546.4,2.999699374,58.58249645
2.950682479,72.08826423,274042771.7,221737837.8,2.988089299,59.62275845
2.950670905,72.08785422,267625713.8,224159379.6,3.007726931,57.8204292
2.950670199,72.08796439,269917202.1,222337461,2.989455421,59.09935599
2.95066044,72.0876002,269859556.3,223379388.5,3.001646626,58.39293681
2.95070237,72.08870303,271330311.1,223945024.7,3.010292941,58.05543166
2.950663407,72.08769627,270449234.5,223156290.1,2.99983334,58.55764136
3.356312931,82.01131953,162069515.8,265657992.4,2.945264628,45.4963207
3.485945415,85.20100059,175393077,282266820.1,3.016761167,44.81700352
3.650109247,89.2146636,148297372.9,270693190.4,2.740710817,47.36845398
2.851859302,69.67776244,194691055.7,256107363.1,3.396610868,42.31789137
2.882687312,70.4453001,192878964.5,257504026.1,3.374546022,42.25503581
3.6420662,89.00811474,148438489.3,272295916,2.762201199,46.69927674
3.354212854,81.95998422,162308701.1,265626314.8,2.947071571,45.48274737
3.356903122,82.025786,162771280.5,265617691,2.945182556,45.52828564
3.356291743,82.01076857,164043472.3,267189854,2.96352965,44.98058949
3.356288468,82.01071199,165506987.1,266235624.2,2.955439049,45.33751109
3.356286243,82.01064967,162713353.5,265299880.8,2.942365601,45.63281494
3.356299298,82.01097692,161861968.5,265644534.9,2.944885164,45.49810304
3.356252937,82.0097864,162163772.7,265950946.7,2.948462582,45.39253545
3.356304943,82.01111432,159185449.2,235532616.2,2.63010881,59.4908168
3.35624825,82.00974193,162251033.5,265960881.4,2.948675518,45.39017248
3.777299291,92.34594391,145421811.1,244462431.3,2.404198102,60.93524793
3.77448844,92.29969568,168353276.9,258819565.2,2.562840656,58.56762921
3.744510208,91.58617336,174546744.2,259349615,2.595019428,57.96929112
3.220657071,78.71019939,214606936.2,254514038.7,3.015707177,52.95400512
3.710260335,90.7193124,170144676.5,256805238,2.590324072,58.68170338
3.854497406,94.30712591,165810872.5,260047206.4,2.518011752,59.11633542
3.848175825,94.14938419,165194847.1,260136046.5,2.522296927,58.96012228
3.848810263,94.16502056,160730563.6,256367980.5,2.483156711,60.91194604
3.848886085,94.16679601,164084730.8,260418011.7,2.523198852,58.80223651
3.84888644,94.16681857,166268125.7,260284259.3,2.524305617,58.91521853
3.848881199,94.16667768,166232881.4,259995218.8,2.521664163,59.06534942
3.848882162,94.16677873,164962270.2,258729599.6,2.508899502,59.70929973
3.848891933,94.16693314,169790347.1,295924919.8,2.849561385,44.8422852
3.848884684,94.16671651,164717250,258764094.4,2.508949413,59.68579839
3.848886269,94.16680039,166115125.5,260001039.6,2.521588573,59.06000112
3.029533482,73.96292275,113911899,175026504.1,2.159373462,75.18693686
3.370800217,82.32449924,113532561.9,191037667.3,2.10522422,76.04812298
3.019208725,73.71349458,117596570,175443180.2,2.176527196,74.64577604
2.943807953,71.88687331,133672710.1,176284220.3,2.264467884,72.60771996
2.988626659,72.96926951,126774735.4,175876015.6,2.216353007,73.83031864
2.555772455,62.41845757,140188368.3,169659552.1,2.528671595,70.13211013
3.02936929,73.95888828,113821581.5,175032396.6,2.159436445,75.17222485
3.020523492,73.742021,113900511.3,174898088.4,2.164323137,75.10021506
3.029529724,73.96284346,111942926.6,173370612.3,2.137746836,76.9366788
3.029540773,73.96310294,112923741.8,176092808.1,2.170259119,74.01347924
3.029526908,73.96276706,113893791.8,174688935.4,2.155484806,75.5523021
3.029562527,73.96363595,113696225.4,175547086.5,2.165028879,74.6209227
3.02950987,73.96239351,113131032.6,173741906.2,2.143615851,76.56606001
3.029556514,73.96348912,114015005.6,174503750.9,2.153504492,75.76058391
3.029527976,73.96273093,113395086.4,174387488.6,2.151357709,75.86139221
2.547612772,62.21794909,136614589.9,168259408.1,2.511966363,71.33661486
2.936568118,71.72355413,135072344.7,184262887,2.366335013,73.78958238
2.430106455,59.35851979,168976481.3,181667159.7,2.879318789,65.00187749
2.385745166,58.28587594,170679499.9,181917542.7,2.939413153,63.68970343
3.359375167,82.04128651,109583044.5,189305802.5,2.089688638,77.38294101
2.835701723,69.26256154,140646701.7,183902975.9,2.454116304,71.91759363
2.843834277,69.46201931,140609797.5,183975813.6,2.447934629,72.04659177
2.835383635,69.25479949,141387730.1,184611313.5,2.464131855,71.19649635
2.835361003,69.2542483,143122939,182638193.5,2.442484396,73.37255316
2.835364713,69.25434186,140535502.4,184356640,2.459803672,71.4294275
2.835363639,69.25431221,140872892.2,183624057.4,2.451318615,72.21387112
2.835378576,69.25462073,140577173.1,184183698,2.457733727,71.61184083
2.835362954,69.25429727,140353729,184528755,2.461651473,71.24350783
2.835381092,69.25473994,140656426.8,183965736.2,2.455176375,71.8439312
2.83536283,69.25429751,140620839.5,183899825.1,2.454333843,71.91148495
2.339791221,57.1453509,146015968.3,162009076.8,2.658713854,71.02588563
3.37448564,82.47867904,199873741.3,246376892.4,2.776698764,66.3495271
2.5793924,62.98461468,129833583,163516931.9,2.406455187,75.28999067
2.061283692,50.35142179,167235701.4,160651812,3.037064681,65.25133552
2.339792973,57.14539214,146015043.7,162009206.7,2.658712179,71.02572519
2.682564231,65.50900221,130802156,165695092.1,2.343568512,75.51803
2.330655819,56.92248662,146470761.7,161949617.5,2.669045159,70.85101514
2.340033403,57.15129076,146051978.8,161985111.8,2.658145852,71.06489254
2.339793146,57.1454007,146030320.8,161998503.7,2.658579781,71.0398907
2.339791848,57.1453682,142663463.7,162966824,2.667082287,69.69666896
2.339759889,57.14457719,145074023.6,163366877,2.677257406,69.32808238
2.339793157,57.14539821,144778093.5,163249225.7,2.674957579,69.45565491
2.339761379,57.14460812,145952003.5,162193252.5,2.661369446,70.79296582
2.339806178,57.1457174,147026438.7,161147507.2,2.647672676,72.16716723
2.339795822,57.1454661,146014804.4,162009323,2.65871025,71.02566529
2.734816806,66.77877208,122599248.6,168122672.8,2.31737966,73.65337751
3.634848519,88.89505959,197388125.5,254169750.7,2.649457861,65.5252986
3.842416163,94.03136126,181066271.8,255853580.7,2.504225435,67.6080835
3.834792798,93.8480764,182818556.8,255879818.4,2.511304899,67.50742839
3.530696869,86.31764181,192802112.2,250511990.6,2.686344624,66.06769687
3.846458884,94.1392235,182376321.4,255935330.6,2.50372046,67.66279115
3.834394036,93.83830073,182780112.1,255925298.2,2.511937014,67.46819869
3.834789201,93.84798516,182823899.4,255894968.8,2.511450117,67.49703204
3.834791216,93.84803821,186173283.7,254160656.2,2.499307625,68.79919914
3.834843803,93.84935165,183962789.9,253669458.8,2.492474933,69.0910774
3.83478183,93.84780727,183492262.6,255119749.9,2.505146519,68.05069939
3.834797271,93.84825586,182881496.1,255811697.8,2.510752109,67.5559767
3.834790539,93.84801918,181870478.8,258223057.9,2.531514988,65.91346007
3.834845619,93.84941663,182863002.1,255996404.4,2.512373193,67.42968067
3.834792933,93.84807779,182818527.7,255879821.4,2.511304806,67.50742723
3.596045215,87.8806216,147004231,220766437.9,2.298372678,72.88712309
3.336112229,81.49926624,137076757.1,203378830.3,2.284343684,73.60226064
3.502440618,85.58218653,150178130.8,220398238.4,2.359843575,71.43518815
3.502973502,85.60476133,154161300.9,220478113.2,2.364913868,71.51388451
3.596039539,87.88048876,147003960.7,220766456.5,2.298376179,72.88697637
3.276757173,80.06573085,163701089.4,217421748.1,2.507666584,69.80470085
3.587744501,87.67640976,146679719.5,220745442.9,2.303118177,72.72390539
3.596359333,87.88832985,148285907.8,220765117.4,2.29961267,72.93658426
3.596039089,87.88047815,146948660,220751048.8,2.298164975,72.89837673
3.59603,87.88025686,149326051.4,218646909.8,2.280550162,74.82302459
3.596034496,87.88036788,146541055.6,219441884.3,2.285064728,74.0203353
3.596049525,87.88073564,147269225.7,220205664.4,2.293255831,73.37810407
3.596012441,87.87980676,147039622.7,220834954.9,2.29909535,72.82912755
3.596034673,87.88036446,147047579.8,228686901,2.374906175,66.69815453
3.596027885,87.88021959,147679543.8,221252336.1,2.30384136,72.49600527
2.950324637,72.08598125,183732114,216087772.2,2.79711306,64.65380643
2.910493448,71.10476388,164330022.2,200739621.6,2.625100924,67.59000138
2.908541848,71.05303811,161903455.4,200245218.9,2.617557533,67.91000499
2.742109637,66.99082806,173440250.6,199250824.4,2.780997625,65.37623255
3.126126323,76.37165121,154566770.5,203289695.9,2.459614062,69.75216774
2.742691062,67.00502283,173694899.6,199264848.2,2.78096429,65.3861235
2.741866655,66.9848697,172415551.5,199253031.4,2.779747808,65.33307946
2.742110444,66.99084593,173489957.5,199271061.4,2.781326991,65.35968407
2.742109586,66.99082432,169129376.8,200929149,2.79583787,63.75583717
2.742110228,66.9908488,173605897,200176493.7,2.792964772,64.55799129
2.74210748,66.99077441,172538614.4,203218476.7,2.82989958,61.95742834
2.742108292,66.99080751,173516232,199256788,2.781187514,65.37345447
2.742145394,66.99172091,175706591.1,195714001,2.739547367,68.81505747
2.742100603,66.990596,173123441.4,198886886.4,2.775927167,65.69462856
2.742106659,66.99076978,173440519.1,199250841.5,2.781001261,65.37616022
3.865509232,94.60369443,178894611.4,262251790.2,2.54444595,60.72297658
2.968880966,72.50546902,129367070.6,189012382.4,2.388289845,64.47679653
3.933119147,96.31844249,174741217.6,263407260.3,2.506600991,61.07450695
2.941208451,71.87331184,258295390.1,255907702.2,3.379267902,50.6438108
3.865543515,94.60460286,178899338.8,262252076.4,2.544430942,60.72347047
3.550678302,86.80021249,184873994.8,256445497.7,2.720144654,59.04435152
3.858906771,94.43914857,179144234.4,262200842.7,2.548604815,60.65242294
3.853357502,94.30571318,178841478.3,262149802.8,2.551494735,60.5865192
3.865528287,94.60422928,178762412,262212780,2.543943516,60.74202234
3.865523434,94.60411266,179798383.3,262010467.7,2.543222469,60.87553283
3.86552843,94.6042324,179124186.2,262516604.5,2.547054236,60.58264029
3.865538593,94.60448606,178686307.8,268546138,2.600745861,57.44071184
3.865478356,94.60297646,178264961.4,261625260.9,2.538174041,61.05603821
3.865483084,94.60308707,182775161.7,250138826.3,2.43975119,68.31888928
3.865489081,94.60320106,177965050,261605628.9,2.537674216,61.06072771
1.925960175,47.06052315,293174291.4,233420367.1,4.829057922,43.78900195
1.698487303,41.49042513,214028636.6,169059417,3.970018318,52.68163017
2.837767815,69.30167622,131309107,176080641.1,2.343197335,73.72838339
1.575551074,38.48838283,222659945.7,168774153.7,4.295844982,49.4682377
2.227084508,54.4005766,209830162.4,177013695.8,3.144062389,60.03546118
1.637279599,39.99601276,218992620.2,169214484.9,4.134086455,50.84269501
1.58049472,38.60955729,222633646.7,168808681.8,4.283098653,49.59209816
1.57555191,38.48840377,222704680.4,168781531.3,4.296121089,49.46315252
1.575551265,38.48838696,221586189.4,168973022.3,4.297447638,49.25361118
1.575551396,38.48839211,222784737.6,168661069.4,4.293674971,49.57434393
1.575551804,38.48840015,222843191.5,168677854.6,4.294195087,49.56123839
1.575556788,38.48850824,222678210.3,168927694.2,4.299260415,49.33150099
1.575552147,38.48838952,216239580.8,176879899.2,4.457857827,42.95429921
1.575547202,38.48827448,222807593.2,168935495.1,4.299793412,49.32865947
1.575552681,38.48841143,222659614.5,168774119.9,4.295838997,49.46830309
2.951114908,72.09206078,148456775.7,189428013.1,2.433939948,73.84679861
3.430575714,83.84503104,170477985.9,223616215,2.465982425,72.4855105
2.852895827,69.69218668,154563379.9,188604267.5,2.516439491,72.56179639
2.828552874,69.10271638,158412264.9,188890858.3,2.547164092,71.81281967
2.951119945,72.09219463,148457161.6,189427935.5,2.433935415,73.84702278
3.438401439,83.99383076,118117653.3,193601131.3,2.095159527,79.59932897
2.950634486,72.08034386,149239868,189452114.5,2.435702276,73.84137665
2.951400974,72.09908145,148683707,189401178,2.433701922,73.89197435
2.951141501,72.09270157,148472544.2,189379046.4,2.433363681,73.90053233
2.951114484,72.09205741,147646246.9,189524030.6,2.433949865,73.71123634
2.951114291,72.09204446,148180265.9,189605915.4,2.435651482,73.64589053
2.951109096,72.09192199,148446292.5,189427260,2.433921393,73.84702363
2.951106935,72.09187808,148459108.1,189105753.7,2.430158098,74.1927194
2.951116017,72.0920928,147774689.8,190339997.8,2.443726612,72.85771098
2.951100427,72.09163442,148433561.6,189224557.3,2.431525978,74.06345091
3.350347841,81.84515568,129578007.6,194887712.3,2.177509148,76.75172076
3.894630237,95.29382994,147975899.9,230703140.1,2.21177335,74.86963168
