h2_ratio,Tmeoh,recycle_ratio,n_trays1,feed_loc1
3.717421875,274.0078125,0.971689453,66.75679687,0.724287281
3.717421875,274.0078125,0.971689453,66.75679687,0.724287281
3.717421875,274.0078125,0.971689453,66.75679687,0.724287281
3.717421875,274.0078125,0.971689453,46.18335937,0.724287281
3.717421875,274.0078125,0.971689453,66.75679687,0.724287281
3.717421875,274.0078125,0.971689453,66.75679687,0.818366228
3.717421875,274.0078125,0.971689453,66.75679687,0.724287281
3.717421875,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,274.0078125,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.971689453,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,66.75679687,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.724287281
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
2.718984375,292.1484375,0.974482422,46.18335937,0.818366228
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
2.268984375,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,265.1484375,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.988232422,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,71.83335938,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,193.0078125,0.985439453,58.20679687,0.741173246
3.267421875,193.0078125,0.985439453,58.20679687,0.801480263
3.267421875,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,193.0078125,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.985439453,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,58.20679687,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.801480263
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.268984375,265.1484375,0.988232422,71.83335938,0.741173246
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
3.168984375,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,211.1484375,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.960732422,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,54.73335938,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,247.0078125,0.957939453,41.10679688,0.895559211
2.367421875,247.0078125,0.957939453,41.10679688,0.647094298
2.367421875,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,247.0078125,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.957939453,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,41.10679688,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.647094298
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
3.168984375,211.1484375,0.960732422,54.73335938,0.895559211
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.437734375,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,194.2734375,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.993388672,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,66.48960938,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,230.1328125,0.976845703,42.17554688,0.924506579
2.311171875,230.1328125,0.976845703,42.17554688,0.888322368
2.311171875,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,230.1328125,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.976845703,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,42.17554688,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.888322368
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
2.437734375,194.2734375,0.993388672,66.48960938,0.924506579
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.337734375,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,248.2734375,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.965888672,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,49.38960938,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,284.1328125,0.949345703,59.27554687,0.770120614
3.211171875,284.1328125,0.949345703,59.27554687,0.733936404
3.211171875,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,284.1328125,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.949345703,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,59.27554687,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.733936404
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.337734375,248.2734375,0.965888672,49.38960938,0.770120614
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.787734375,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,275.2734375,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.952138672,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,75.03960938,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,203.1328125,0.963095703,67.82554688,0.847313596
3.661171875,203.1328125,0.963095703,67.82554688,0.811129386
3.661171875,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,203.1328125,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.963095703,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,67.82554688,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.811129386
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
3.787734375,275.2734375,0.952138672,75.03960938,0.847313596
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.887734375,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,221.2734375,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.979638672,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,57.93960937,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,257.1328125,0.990595703,50.72554688,0.692927632
2.761171875,257.1328125,0.990595703,50.72554688,0.656743421
2.761171875,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,257.1328125,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.990595703,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,50.72554688,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.656743421
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.887734375,221.2734375,0.979638672,57.93960937,0.692927632
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.662734375,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,234.7734375,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.945263672,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,53.66460938,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,270.6328125,0.983720703,72.10054687,0.808717105
2.986171875,270.6328125,0.983720703,72.10054687,0.772532895
2.986171875,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,270.6328125,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.983720703,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,72.10054687,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.772532895
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
2.662734375,234.7734375,0.945263672,53.66460938,0.808717105
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.562734375,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,288.7734375,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.972763672,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,70.76460937,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,216.6328125,0.956220703,55.00054688,0.65433114
3.886171875,216.6328125,0.956220703,55.00054688,0.61814693
3.886171875,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,216.6328125,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.956220703,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,55.00054688,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.61814693
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.562734375,288.7734375,0.972763672,70.76460937,0.65433114
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.112734375,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,261.7734375,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.986513672,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,45.11460938,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,243.6328125,0.942470703,46.45054688,0.885910088
3.436171875,243.6328125,0.942470703,46.45054688,0.849725877
3.436171875,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,243.6328125,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.942470703,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,46.45054688,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.849725877
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
3.112734375,261.7734375,0.986513672,45.11460938,0.885910088
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.212734375,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,207.7734375,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.959013672,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,62.21460937,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,189.6328125,0.969970703,63.55054687,0.731524123
2.536171875,189.6328125,0.969970703,63.55054687,0.695339912
2.536171875,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,189.6328125,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.969970703,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,63.55054687,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.695339912
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.212734375,207.7734375,0.959013672,62.21460937,0.731524123
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
3.900234375,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,282.0234375,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.941826172,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,68.62710938,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,250.3828125,0.952783203,65.68804688,0.750822368
2.423671875,250.3828125,0.952783203,65.68804688,0.637445175
2.423671875,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,250.3828125,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.952783203,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,65.68804688,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.637445175
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.900234375,282.0234375,0.941826172,68.62710938,0.750822368
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.000234375,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,228.0234375,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.969326172,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,51.52710937,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,196.3828125,0.980283203,48.58804687,0.905208333
3.323671875,196.3828125,0.980283203,48.58804687,0.79183114
3.323671875,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,196.3828125,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.980283203,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,48.58804687,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.79183114
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.000234375,228.0234375,0.969326172,51.52710937,0.905208333
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
2.550234375,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,201.0234375,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.983076172,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,60.07710937,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,277.3828125,0.994033203,57.13804688,0.673629386
3.773671875,277.3828125,0.994033203,57.13804688,0.714638158
3.773671875,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,277.3828125,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.994033203,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,57.13804688,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.714638158
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.550234375,201.0234375,0.983076172,60.07710937,0.673629386
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
3.450234375,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,255.0234375,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.955576172,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,42.97710938,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,223.3828125,0.966533203,74.23804688,0.828015351
2.873671875,223.3828125,0.966533203,74.23804688,0.869024123
2.873671875,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,223.3828125,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.966533203,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,74.23804688,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.869024123
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
3.450234375,255.0234375,0.955576172,42.97710938,0.828015351
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
3.225234375,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,268.5234375,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.989951172,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,47.25210937,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,209.8828125,0.959658203,52.86304687,0.635032895
2.648671875,209.8828125,0.959658203,52.86304687,0.753234649
2.648671875,268.5234375,0.989951172,47.25210937,0.635032895
3.225234375,268.5234375,0.989951172,47.25210937,0.635032895
3.225234375,209.8828125,0.989951172,47.25210937,0.635032895
3.225234375,268.5234375,0.989951172,47.25210937,0.635032895
3.225234375,268.5234375,0.959658203,47.25210937,0.635032895
3.225234375,268.5234375,0.989951172,47.25210937,0.635032895
3.225234375,268.5234375,0.989951172,47.25210937,0.635032895
3.225234375,268.5234375,0.989951172,47.25210937,0.635032895
3.225234375,268.5234375,0.989951172,47.25210937,0.635032895
