samples,DME flowrate,Carbon efficiency,CAPEX,OPEX,LCP,Energy efficiency
29400,2.416237529,59.02011418,158410343.0,113637003.0,1.900392381,66.70203353
29401,2.415788134,59.00910015,157035423.1,112754174.9,1.885735764,67.51510097
29402,2.41577214,59.00870447,157011028.7,113496105.9,1.896370939,66.77469725
29403,2.415773588,59.00876286,159128981.8,112215602.7,1.881540627,68.13829659
29404,2.41576652,59.00856641,158184999.7,113890308.2,1.904023264,66.43356398
29405,2.415769271,59.00861631,158287958.0,113713496.8,1.90165358,66.60967367
29406,2.415772935,59.00871431,158340819.9,110104841.5,1.849872264,66.61205451
29407,2.415771645,59.0086917,158341076.5,112340904.1,1.882012923,66.61200972
29408,2.415771753,59.00869434,158341186.6,113739557.5,1.902116065,66.61201361
29409,2.415772248,59.00870728,157948660.0,114353990.0,1.910284308,65.9776739
29410,2.415772459,59.00868074,158081120.5,113370896.5,1.896377634,66.93816704
29411,2.415771269,59.00869082,158341453.3,113713230.4,1.901738492,66.61199954
29412,3.809838691,93.14319365,139897060.9,218164080.9,2.13807114,70.323415
29413,3.895428065,95.30552718,149587600.9,227111090.9,2.180989753,69.13660128
29414,3.773375027,92.23387093,140728544.3,218082197.5,2.158877422,69.7253741
29415,3.837117715,93.8182591,137529464.8,218152925.4,2.120253604,70.77253673
29416,3.809836466,93.14313895,139898736.3,218164456.3,2.138077603,70.32317061
29417,3.712179441,90.73838333,145843221.2,216590159.4,2.186130116,69.68530026
29418,3.809539603,93.13555173,139990659.0,218170360.6,2.138396442,70.3155637
29419,3.809201309,93.12757602,138446952.3,218236778.9,2.137538953,70.23010898
29420,3.809759323,93.14121456,135919141.5,216454152.0,2.118272877,71.33133965
29421,3.80983519,93.14310812,139187753.3,218263071.2,2.138215966,70.24316738
29422,3.809831517,93.14308599,139494919.2,217476244.7,2.131375836,70.7538337
29423,3.809837187,93.14315822,139946442.1,216301175.7,2.121146639,71.53048162
29424,3.809833831,93.14307593,139971825.6,218168262.2,2.138192011,70.32250408
29425,3.809832861,93.14308924,139900229.6,85635472.49,0.930232746,70.32310962
29426,3.80983652,93.14314071,139898754.5,219536761.9,2.150584559,70.32317354
29427,3.809836525,93.14314083,139898754.5,213598455.7,2.096463813,70.32317325
29428,3.809846002,93.1433736,139908876.4,213210680.6,2.092935323,73.62412784
29429,3.809849436,93.14347141,140732490.1,218864434.8,2.145342329,69.90084866
29430,3.708049994,90.62690732,138955460.3,75819379.44,0.862809704,75.16773485
29431,3.836205492,93.82163861,146780874.2,78130021.91,0.863219605,74.50345145
29432,3.762951864,91.99537207,150616242.1,77813391.79,0.881259234,73.56847957
29433,3.802647257,92.97587697,147067159.3,77844950.18,0.86854153,74.15888029
29434,3.865529425,94.55040345,145150104.2,78793751.89,0.860912588,74.29981774
29435,3.799914723,92.90923102,147211396.2,77834276.41,0.869223379,74.12433244
29436,3.80326789,92.99108236,148040611.8,77820569.6,0.869221102,74.23636717
29437,3.802712304,92.97758014,150999414.9,79469717.96,0.887579677,72.62738547
29438,3.802652326,92.97601741,146856166.7,78436666.52,0.87371707,73.52944073
29439,3.802650376,92.9759553,147064730.5,78358619.93,0.873228561,73.61904908
29440,3.802618978,92.97518987,146862182.7,78279241.84,0.872293719,73.69323275
29441,3.802641733,92.97577216,147039647.3,77842941.2,0.86849494,74.15979064
29442,3.802645762,92.97585476,147067256.7,216981213.8,2.13900485,74.15885089
29443,3.802647157,92.97587459,147067151.1,76472642.72,0.856010914,74.15887776
29444,3.802647018,92.97587119,147067146.6,78909177.67,0.878259103,74.1588717
29445,3.802644822,92.97580629,146444874.9,80548877.96,0.892564424,71.37956484
29446,3.802692235,92.97704965,146939217.0,77666962.86,0.866768842,74.34346226
29447,3.802660354,92.9762392,147067259.4,77845168.5,0.868540639,74.1589022
29448,3.717462484,90.89770552,174598450.4,114501436.0,1.261031411,67.20288643
29449,3.325465821,81.23657895,134873756.3,99333978.72,1.202590497,71.48622197
29450,3.818798589,93.41180519,172040748.9,115485301.8,1.233782661,68.27355504
29451,3.653872843,89.32853628,180804103.5,114155950.2,1.286621245,66.45770713
29452,3.717461719,90.89768719,174598484.1,114501445.3,1.261031795,67.20286742
29453,3.93732511,96.44901856,191499833.1,122873889.7,1.281956307,65.97597876
29454,3.692338801,90.29309541,183163061.9,113787258.5,1.272356033,67.52818585
29455,3.707548756,90.65463569,174812960.1,114145045.2,1.261301592,67.27189593
29456,3.717452586,90.89746901,174220524.7,114270127.2,1.258459642,67.35125241
29457,3.717463018,90.89771954,179717695.4,112352020.8,1.246571411,68.84104167
29458,3.717462795,90.89769833,174494826.9,113845946.8,1.254795153,67.65005887
29459,3.717467403,90.8978279,174838394.6,114002086.3,1.256628916,67.55150669
29460,3.717464486,90.89770478,174712961.2,114964749.0,1.265483843,66.89143878
29461,3.717461638,90.89768742,174598545.0,119849352.1,1.310982964,67.20286302
29462,3.717461673,90.89768607,174598477.7,113309441.8,1.249898127,67.20286572
29463,3.717461572,90.89768359,174598484.1,115025596.7,1.265927577,67.20286451
29464,3.717479874,90.89813162,174976699.2,113481322.0,1.251912362,67.91608357
29465,3.717461977,90.8976944,174598657.0,114501439.9,1.261031846,67.20287769
29466,3.906886544,95.66462435,197981762.2,125210904.2,1.319480696,67.64349863
29467,3.74872398,91.61200587,126388896.3,105122481.3,1.111193605,79.04187675
29468,3.767258228,92.07178077,114887109.6,104338722.2,1.086051032,79.65250011
29469,3.658222504,89.37451497,122309793.1,104756234.2,1.130659696,77.21898509
29470,3.233395704,78.98854437,150212334.1,99298207.55,1.25579721,73.15668438
29471,3.67652998,89.82300278,120047493.0,104603060.4,1.121073276,77.65049565
29472,3.667993277,89.61405594,122035247.0,105165306.1,1.13121497,77.10685676
29473,3.658228175,89.37464952,122800314.0,105107160.1,1.134535639,76.96635987
29474,3.658220783,89.37447371,119859986.6,106949528.1,1.14874678,75.51464469
29475,3.658222723,89.37451,122136520.0,105487429.2,1.137406627,76.66082749
29476,3.658226886,89.37462198,122157446.3,104920893.6,1.132051366,77.08937759
29477,3.6582276,89.37465349,122451162.5,104278843.2,1.126284553,77.58878395
29478,3.658225678,89.37459947,122309983.3,100490098.5,1.090166698,77.21905636
29479,3.658223599,89.37454188,122309784.0,105948242.7,1.141973358,77.21900524
29480,3.658223778,89.37454626,122309815.8,103258732.5,1.116445712,77.21901527
29481,3.658217873,89.37440236,121844378.1,105585463.4,1.138012932,76.57879183
29482,3.658206646,89.37412543,122310540.2,104754972.7,1.130653457,77.21962595
29483,3.658223793,89.37454664,122309828.6,104756226.4,1.130659263,77.21901949
29484,2.206052956,53.89175106,192089637.7,171160864.4,3.049117792,40.4251663
29485,2.202804742,53.82744416,265383730.4,212771513.1,3.845214382,34.84005458
29486,2.526114555,61.70894047,173123142.9,175271152.6,2.688666502,43.19159005
29487,0.889290211,21.72548589,261577973.0,151095726.1,7.099161091,24.55276351
29488,2.20607829,53.89236963,192193687.1,171163750.8,3.049320567,40.42627501
29489,2.594945941,63.39057902,176506645.8,177750371.0,2.655840696,42.97369436
29490,2.91516023,71.20930987,151567135.7,180679617.4,2.364109572,45.87496801
29491,2.207228076,53.9205584,194235921.9,171139088.4,3.05111774,40.50783693
29492,2.206076388,53.89232838,192348665.6,171103820.9,3.048666452,40.46508147
29493,2.206079925,53.89240823,189673493.1,170848855.1,3.039702886,40.55464391
29494,2.206056961,53.89185576,193221002.5,170970273.6,3.04820407,40.56277299
29495,2.206092089,53.89270791,190793280.9,161249631.9,2.890671788,47.16780598
29496,2.206083441,53.89254702,192111072.8,171037626.3,3.047175604,40.49856687
29497,2.206078995,53.89238674,192193829.1,175196071.6,3.112785912,40.42628901
29498,2.206079251,53.89239305,192193829.1,169971750.9,3.030558215,40.42629384
29499,2.206079302,53.89239429,192193816.4,176222092.9,3.128934351,40.42629189
29500,2.206087158,53.89258685,191127604.9,151601596.3,2.739443195,56.37870432
29501,2.206090638,53.89267122,192090765.2,171160926.2,3.049068767,40.42582448
29502,1.470198345,35.91620786,252511850.5,149840491.1,4.239328746,42.07060681
29503,1.535985929,37.52949944,327866386.1,191953182.7,5.209833368,34.58392566
29504,3.152782254,77.05549831,224046048.6,203913032.6,2.535562451,57.66813914
29505,1.659786358,40.55371658,319578312.7,192510928.2,4.812543673,36.89407529
29506,1.268643887,30.9969817,317476311.9,185930630.4,6.109467698,31.05298009
29507,1.465232065,35.79929697,332211696.2,190786452.4,5.445855054,33.62549315
29508,1.658919582,40.53246013,318045399.5,192531174.7,4.811713299,36.83490611
29509,1.659783959,40.55365119,319342915.7,192531381.6,4.812400086,36.87897574
29510,1.659787883,40.55375353,323003118.6,192018829.8,4.810660205,37.21169213
29511,1.659789237,40.5537958,318394005.9,192662467.7,4.812795386,36.79493575
29512,1.659786392,40.55371599,319524655.5,192509150.5,4.81237454,36.89392965
29513,1.659760304,40.55305058,319522840.9,192559652.0,4.813502214,36.86778459
29514,1.65978611,40.5537098,319578331.8,186929198.2,4.695776341,36.89407305
29515,1.659786307,40.55371528,319578338.2,193702926.2,4.837480117,36.89407811
29516,1.659786377,40.55371697,319578338.2,196338006.3,4.892604981,36.89407961
29517,1.659784418,40.55366806,313027243.6,201125662.1,4.97666967,32.89993032
29518,1.659788005,40.55375571,319575785.6,192511105.9,4.812536405,36.89396704
29519,1.659786227,40.55371331,319578338.2,192510921.8,4.812543982,36.89407623
29520,2.8418147,69.42627955,165019724.0,86674245.72,1.295844036,60.04661899
29521,3.234139122,79.03578486,188851208.9,96900498.18,1.278492491,58.67069721
29522,3.148457033,76.92082887,152896852.3,88823309.8,1.177632801,63.86310349
29523,2.163483106,52.86542914,208779975.0,82749624.1,1.721645727,50.22891065
29524,2.264580609,55.32414084,201869839.1,82464411.78,1.627968339,52.51735682
29525,2.758898009,67.40070233,168634920.1,85870400.98,1.330017193,59.1729698
29526,2.839822759,69.37762704,164903190.3,86659020.41,1.296399462,60.01515326
29527,2.844545667,69.49322003,167135272.9,86384600.2,1.294097584,60.44434689
29528,2.841823736,69.42649608,162925592.8,85463451.07,1.278040674,61.0976816
29529,2.841849897,69.42714334,168721076.2,85726395.49,1.289558953,61.05624668
29530,2.8418463,69.42705243,165058098.7,86776400.91,1.297132852,59.95574926
29531,2.841848885,69.42711685,164883006.5,88804298.38,1.321657607,58.16390534
29532,2.841844732,69.42702907,165044306.7,86676047.21,1.295887633,60.04650977
29533,2.841846547,69.42706136,165001913.4,154841463.0,2.128683994,60.03967332
29534,2.841846574,69.42706203,165001919.8,84207792.21,1.265668352,60.03967385
29535,2.841846552,69.42706149,165001919.8,88797028.38,1.321740523,60.0396734
29536,2.841816156,69.42631449,164994381.4,88796819.35,1.321741288,58.17325941
29537,2.841837747,69.42685448,165516059.8,87081184.38,1.301517912,59.695955
29538,3.210952597,78.44566347,149928479.6,164699185.1,1.971439534,60.79879451
29539,2.884927622,70.50020918,211192351.4,179795148.3,2.462531962,51.96994594
29540,2.048871506,50.06407333,260749519.0,169192763.3,3.386354379,41.76074728
29541,3.06426011,74.90073883,206588023.5,183185315.9,2.350701902,53.46028085
29542,3.615752303,88.39505957,175669938.1,189622427.2,2.019102559,59.01008607
29543,3.583260346,87.59566049,177492635.3,188781804.4,2.031340046,58.92100313
29544,3.559165137,87.00458763,176443971.3,188948987.1,2.045521344,58.43020233
29545,3.56257757,87.08825784,181991534.3,190479459.1,2.06482947,57.86103807
29546,3.562510187,87.08659944,175725380.7,189250919.0,2.04572082,58.3284674
29547,3.562507791,87.08653652,178132377.2,188337219.9,2.039572362,58.8099826
29548,3.562518354,87.08680091,178252588.2,181525730.4,1.973315492,62.2953231
29549,3.562526342,87.08699567,178220927.4,188694975.3,2.043149986,58.63975261
29550,3.562509083,87.08657227,178193757.6,106449677.3,1.241519731,58.71154932
29551,3.562509079,87.08657204,178193762.1,191018039.0,2.065770675,58.71154922
29552,3.562509091,87.08657234,178193755.7,183735165.4,1.994787669,58.71154932
29553,3.562517408,87.08677718,178171006.7,181522281.3,1.973189002,62.29548102
29554,3.56251497,87.08671744,178150277.8,188539249.8,2.04155784,58.71309224
29555,3.562509088,87.08657228,178193755.7,188543878.1,2.041656096,58.7115493
29556,3.884628751,95.10888037,193905832.1,177746392.1,1.792342897,69.1500175
29557,3.283795571,80.20540317,121004343.5,134388721.5,1.571287316,77.98813812
29558,3.865488532,94.62690901,195580769.0,177475532.8,1.800551992,69.02216491
29559,3.623323651,88.59892681,216549114.6,176490244.5,1.935052148,65.80469572
29560,3.767010024,92.18006736,203205705.4,177211655.2,1.853445732,67.62368808
29561,3.849065818,94.20427672,191037163.6,176608786.0,1.795601093,69.1724488
29562,3.874298019,94.8495026,194408332.3,177678096.6,1.797039043,69.0216589
29563,3.882452439,95.05553678,193073661.7,177985475.1,1.794611622,68.93742774
29564,3.884662946,95.10975047,195540969.3,179640381.5,1.810972845,67.98908345
29565,3.884601021,95.10822608,189303054.9,179897764.2,1.806753098,67.68383978
29566,3.884599814,95.10817909,193600972.1,177881745.8,1.793246024,69.05504318
29567,3.884597585,95.1081526,192716642.3,179044411.3,1.802711001,68.29578781
29568,3.884599001,95.10818986,193856827.7,177742574.9,1.792271054,69.15073925
29569,3.884601473,95.10823204,193833704.6,100373576.8,1.100688584,69.151742
29570,3.884598803,95.10818076,193833792.0,180394654.4,1.815952392,69.15170092
29571,3.884598811,95.10818087,193833792.0,178119051.9,1.79561207,69.15170121
29572,3.884605837,95.10835387,193372736.8,178318301.1,1.796905731,68.77063873
29573,3.884681866,95.11018807,193816567.5,177279377.6,1.788050385,69.45048918
29574,3.805136511,93.10643585,186915450.5,105541469.7,1.163417236,65.847934
29575,3.086465178,75.39246497,133729180.1,84384134.54,1.126017459,71.7584581
29576,2.838080132,69.33463412,154157171.4,83781923.46,1.24655335,67.58054222
29577,2.916274466,71.23297744,148974115.3,83759672.16,1.205615878,69.181411
29578,3.154580908,77.05537433,129906093.6,85160655.32,1.105308122,72.26978378
29579,3.060337081,74.75442247,135241459.1,84394544.02,1.137764499,71.21943706
29580,3.062195552,74.79994063,135918017.7,84231953.24,1.136131455,71.47250146
29581,3.060540532,74.75938667,133995948.5,83615883.02,1.127195096,72.04791917
29582,3.060495013,74.75827455,137189800.9,83179992.79,1.126522731,72.68253197
29583,3.060496804,74.75831474,134891191.9,84289932.22,1.136051498,71.32425049
29584,3.060515536,74.75878241,135050907.8,83957078.72,1.132481087,71.70387086
29585,3.060497168,74.75831778,134871649.6,84382534.54,1.137075921,71.22052852
29586,3.060497252,74.75832142,134906560.9,138044118.7,1.745928531,71.21918038
29587,3.060494205,74.75825364,134906668.3,81730649.3,1.107037256,71.21910416
29588,3.060494333,74.75825953,134906681.0,85713928.41,1.152228718,71.21910186
29589,3.060495223,74.75827497,134906584.5,84385109.07,1.137152407,71.21912765
29590,3.060507251,74.75861508,135733430.6,85148786.77,1.146913915,70.41649741
29591,3.060493413,74.75823221,134906651.9,84385087.0,1.137152919,71.2191153
29592,2.795801736,68.31032193,302192204.0,142532410.3,2.211001058,51.03709829
29593,2.702654559,66.02915859,274886624.7,134652348.3,2.144758983,52.77096806
29594,2.840330321,69.39820368,299704465.1,142866244.1,2.176847482,51.65326516
29595,3.913531245,95.78700256,156745741.9,146058458.8,1.459233367,66.16007609
29596,2.490332074,60.84474829,347702126.6,140920863.7,2.534270247,46.85467557
29597,2.42577687,59.26765258,294196373.4,132905386.1,2.397021064,48.17733236
29598,2.68096958,65.50282231,318538654.1,142070977.6,2.324594431,49.41773772
29599,2.796329664,68.32331992,302513970.8,142452392.9,2.210059353,51.08651262
29600,2.795817758,68.31078196,301956685.9,142381161.0,2.208766403,51.09884331
29601,2.795783898,68.30991817,297983407.5,143293928.5,2.21433309,50.64321114
29602,2.795785336,68.30997065,301366351.7,144310584.5,2.231893298,50.27055681
29603,2.795793495,68.3101657,306860746.9,138700942.1,2.170233238,52.82100132
29604,2.795796405,68.31022702,302324931.1,143261734.0,2.220256685,50.72755507
29605,2.795782653,68.30989,302204287.8,147548697.2,2.273333552,51.03812046
29606,2.79578298,68.30989878,302204146.8,140055539.9,2.180271825,51.03812082
29607,2.795782924,68.3098974,302204153.2,142965734.3,2.216415033,51.03812003
29608,2.795787587,68.31000342,299133356.3,146107780.4,2.25095427,49.49750449
29609,2.795775655,68.30972943,302067727.8,142323537.1,2.208245991,51.12451302
29610,3.849147589,94.14722735,153849716.0,145559885.9,1.476075511,66.95081138
29611,3.768145319,92.08992585,128248839.8,137724506.4,1.407896492,69.61114613
29612,1.96151602,47.91940362,313386858.3,125106370.2,2.866204835,43.61065291
29613,3.581260601,87.5147045,149811302.5,136654811.7,1.495551043,67.26729138
29614,3.856611261,94.2708829,124669741.6,139557029.5,1.38831484,70.09946479
29615,3.763942073,91.98287608,128309829.8,137511539.7,1.407570186,69.65404435
29616,3.747763463,91.58567826,129316323.5,137560233.6,1.415192928,69.35256336
29617,3.748501964,91.60377885,129983031.4,137651736.2,1.416487097,69.32855182
29618,3.748496227,91.60364144,129690898.6,136886004.2,1.409078461,69.75794207
29619,3.748494836,91.60362168,128836221.1,134938426.1,1.390108701,70.87116586
29620,3.748520052,91.60422493,129469742.2,145101618.8,1.484929421,65.34978544
29621,3.748486021,91.60349722,129596223.1,136922915.3,1.409321195,69.73467701
29622,3.748497871,91.60368129,129620768.6,132836995.2,1.371495692,69.44542966
29623,3.748497812,91.60367984,129620762.2,139906191.4,1.436977458,69.44542893
29624,3.748497772,91.60367887,129620762.2,136674200.0,1.407039634,69.44542864
29625,3.748491359,91.60352316,129573049.1,135412502.6,1.395303043,70.6087181
29626,3.748508365,91.60399588,129834363.8,137745171.9,1.417188413,69.27313476
29627,3.748498623,91.60369706,129620676.6,137431997.6,1.414058676,69.44545932
29628,2.868492443,70.05579324,144287677.2,156875215.0,2.104076479,72.21197669
29629,2.598009168,63.43477734,134477425.8,142569675.7,2.116542438,72.58885571
29630,2.870036674,70.09361566,143302720.5,156895335.8,2.101788129,72.18761608
29631,1.475889743,36.05441345,240395500.8,148666291.5,4.161874067,45.97160711
29632,2.79882784,68.36306281,147072795.0,156703841.8,2.158380707,70.81401461
29633,2.802275149,68.43949735,147920141.5,156209710.4,2.150836095,71.45892176
29634,2.930510406,71.56840446,140317103.3,157050965.2,2.056104657,73.36707413
29635,2.874118553,70.19369673,139174814.0,157359315.2,2.098550842,71.61176508
29636,2.868507315,70.0561504,143759020.0,156709324.5,2.10130588,72.3734733
29637,2.868512378,70.0562793,145241359.9,156231999.7,2.097631935,72.96888003
29638,2.868516293,70.05637245,144995577.1,155924376.9,2.093555969,73.30583872
29639,2.868528275,70.05667016,144895028.5,156450746.3,2.099775727,72.70931441
29640,2.868512188,70.05627019,144084909.2,156686045.9,2.101483881,72.4127985
29641,2.868515826,70.05636554,144285430.4,160579440.6,2.148894284,72.21158716
29642,2.868516056,70.05637118,144285421.3,159530488.4,2.136196959,72.21158841
29643,2.868515748,70.05636364,144285432.2,157108417.1,2.106879009,72.21158603
29644,2.868509098,70.05620227,144174746.2,157000565.2,2.105421013,72.06987952
29645,2.868523671,70.05652954,145216191.1,157560658.7,2.113670728,71.50409937
29646,2.868622996,70.06168417,136302785.7,161977838.8,2.154391104,73.47044651
29647,2.54059025,62.03702709,131821615.4,147257494.0,2.224182554,72.65766229
29648,2.422691705,59.16778465,142520595.5,146581178.8,2.340738891,70.64319259
29649,1.41000719,34.44310081,220120079.3,139725079.6,4.077508303,49.68396563
29650,2.587723106,63.18688135,128954606.7,147738090.7,2.185601274,73.26847544
29651,2.212198215,54.02779114,157912504.8,145232622.1,2.570673391,66.7799919
29652,2.538303334,61.98127497,135511523.4,146687074.2,2.224312331,73.4462192
29653,2.543279667,62.10329789,131831925.7,147502419.6,2.225190958,72.44588828
29654,2.543281986,62.10335854,130780849.3,147914860.3,2.22913426,71.91675294
29655,2.54327862,62.1032841,131447872.9,148051388.7,2.232070823,71.78802147
29656,2.543274313,62.10317237,130941926.6,147707128.1,2.226563215,72.16579463
29657,2.543277599,62.10330447,131187681.2,147196144.4,2.219978205,72.77957898
29658,2.543278384,62.10331042,131252599.7,143920469.2,2.175360323,72.77806711
29659,2.543283581,62.10339872,131250481.2,144545314.4,2.183883189,72.77827681
29660,2.543283618,62.10339984,131250503.0,147018122.1,2.217643242,72.77828138
29661,2.543269191,62.10304463,131280006.1,147131306.7,2.219248397,72.86071957
29662,2.54326447,62.10290975,130126062.4,146195111.6,2.2046205,73.93951779
29663,2.543276473,62.10328606,131253821.8,147199978.1,2.220137593,72.77800924
29664,1.789225634,43.70543786,233122726.2,123699617.7,2.931942758,48.71480588
29665,2.234928924,54.60779064,331609355.3,173304018.0,3.297624264,41.6502515
29666,1.618981877,39.54749061,243803060.4,122801713.2,3.247898746,44.99952973
29667,2.953349748,72.11919133,120069983.7,131103328.4,1.707179935,67.98636671
29668,1.789227023,43.70545587,233124548.0,123701206.6,2.93197547,48.71373688
29669,1.428178191,34.88716284,232419958.7,116852828.0,3.504678345,43.38105941
29670,1.838334038,44.90513467,228601949.0,124094737.8,2.851053549,49.61904953
29671,1.790891691,43.7462964,235275480.4,123459895.8,2.929469946,48.99333863
29672,1.789230252,43.70553673,233397583.5,123921784.8,2.936873141,48.56300247
29673,1.789225057,43.70544362,234930426.6,123284770.3,2.928013628,49.06538795
29674,1.78922621,43.70546315,233236792.9,123618367.9,2.930625067,48.77646914
29675,1.789228879,43.70550119,229104723.1,128503141.8,3.015996989,45.39320744
29676,1.789230672,43.70559799,232887746.9,123189300.7,2.92149555,49.07814424
29677,1.789226788,43.70544949,233124597.2,114297628.0,2.749487559,48.71375065
29678,1.789226326,43.70547357,233125378.9,119303819.6,2.846641593,48.71374762
29679,1.789226727,43.70544843,233124612.6,123347562.7,2.925113191,48.71374918
29680,1.789217546,43.70522404,239238425.8,119329246.6,2.861083487,52.26705989
29681,1.789231326,43.7055855,232875193.5,123378049.2,2.925128762,48.94040204
29682,2.890802234,70.58963488,127915363.0,107273348.4,1.468957849,75.68700377
29683,3.710119514,90.7462406,209403499.8,152345218.3,1.655959635,66.88413216
29684,1.672810499,40.87448106,344255730.0,141997214.6,3.786736028,37.18090586
29685,3.754732251,91.85278453,209182326.1,153245105.9,1.644365508,66.97771942
29686,3.866104357,94.64948968,212433748.8,155923444.6,1.62448043,67.00782417
29687,3.720905744,91.01608296,211029765.3,153111574.8,1.660093224,66.53484551
29688,3.751228804,91.7669282,205173165.5,153566831.3,1.644520328,66.55351871
29689,3.754716565,91.85245804,208573114.8,153037279.2,1.641788733,67.11939854
29690,3.754723194,91.85256497,205142938.9,154707476.8,1.653505245,65.76211418
29691,3.754733283,91.85280013,208967942.8,153414826.7,1.645701696,66.84180943
29692,3.754726561,91.85264546,211903523.7,152048661.3,1.636259574,67.98835385
29693,3.754748097,91.85317066,209281531.5,153862533.5,1.650176019,66.5114917
29694,3.754731615,91.85280569,209183275.2,168513561.9,1.785563253,66.97770159
29695,3.754732375,91.85278924,209182408.9,157642497.9,1.685030817,66.9777271
29696,3.754732813,91.85279996,209182385.2,152752129.1,1.639806479,66.9777332
29697,3.754746152,91.85314204,201794887.8,168848155.1,1.780625137,56.68546301
29698,3.754752434,91.853322,209379832.5,153507099.1,1.646993995,66.78389048
29699,3.75473332,91.85285195,209183419.0,153245191.1,1.644367014,66.97771431
29700,3.230036378,78.93612363,177250066.6,77903905.7,1.061258602,66.74923298
29701,3.01404933,73.64267596,165907682.9,74021623.58,1.077236177,67.18566499
29702,3.134493178,76.59725724,181484186.5,77435920.82,1.093932226,65.45467091
29703,1.708140997,41.73472071,270667363.3,70377643.77,2.076862501,43.13472322
29704,3.230039175,78.9361935,177249229.4,77904061.11,1.061258296,66.74909552
29705,3.041242154,74.31852778,186235695.1,76473498.0,1.122858458,64.70919005
29706,3.230838986,78.95586799,177544064.9,77912894.2,1.061462693,66.76875097
29707,3.228297269,78.89349052,176266648.7,78029354.56,1.061937188,66.54440115
29708,3.230045325,78.93634572,177428120.9,77976379.72,1.062259563,66.68080901
29709,3.230031896,78.93601509,176605499.1,77897730.0,1.060379811,66.72994115
29710,3.230037594,78.93615266,177248592.4,77699509.77,1.059059128,66.9619955
29711,3.230039414,78.93620067,178220550.7,76386495.39,1.046171169,68.40243734
29712,3.23004779,78.93639162,177211304.3,77962649.76,1.061837392,66.68701105
29713,3.230039102,78.93619174,177249231.3,207035244.7,2.449390636,66.74909339
29714,3.230039093,78.93619148,177249229.4,78635291.15,1.069118888,66.74909343
29715,3.230039102,78.93619171,177249229.4,77548635.63,1.057437573,66.74909362
29716,3.23006899,78.93692511,176504488.2,81981765.53,1.104142185,62.74435386
29717,3.230036413,78.9361219,177216933.5,77882666.35,1.060988435,66.76997095
29718,1.708143119,41.73425885,266907217.9,191242386.7,4.524756011,44.34777806
29719,1.531211035,37.41012652,257064409.4,177351419.2,4.706380721,43.36036313
29720,2.736031109,66.84844419,178739025.9,189402186.6,2.670088294,63.76031564
29721,1.66847441,40.76298277,247555311.6,178421843.9,4.318224546,46.28976421
29722,1.866959302,45.61190672,240654368.5,181760450.2,3.906151439,49.33260736
29723,1.575044456,38.48041136,253860021.0,177378538.7,4.567702675,44.49360629
29724,1.669373394,40.78502477,248263870.4,178317153.3,4.315452681,46.39659608
29725,1.668469129,40.76285817,247508674.1,178357006.0,4.31677488,46.32893179
29726,1.668474077,40.76297376,242706232.9,179066767.1,4.319793543,45.78120728
29727,1.668474361,40.76298511,247423034.0,178578994.0,4.321171742,46.18955912
29728,1.668472166,40.76292691,244559423.3,182183569.6,4.3891916,44.00828318
29729,1.668470501,40.76290286,247600989.1,178374640.0,4.317363965,46.31999786
29730,1.668474342,40.76298101,247555032.3,60568272.79,1.865601434,46.28970405
29731,1.668474393,40.76298236,247555019.5,177690692.0,4.303008049,46.28970511
29732,1.668474392,40.76298237,247555000.4,184550261.0,4.445760855,46.28970354
29733,1.668495173,40.76349127,249424981.3,176980590.5,4.29274781,47.24620293
29734,1.668476327,40.76304021,247567574.8,178462986.0,4.319105756,46.26466047
29735,1.668473698,40.7629676,247555019.5,178421913.6,4.318227124,46.28969146
29736,2.664060315,65.09892236,242969946.3,199173322.4,2.967907043,55.12966116
29737,2.570427619,62.80489377,226885032.0,186981136.9,2.885800742,56.55983133
29738,2.716780795,66.38654766,239458758.6,199158889.0,2.904857835,56.1151253
29739,3.468290118,84.7790838,195450039.3,204333084.8,2.275482592,65.51113219
29740,2.664060261,65.09892182,242970109.2,199173177.2,2.967905461,55.12977505
29741,2.928867257,71.57363103,234942789.9,202006701.4,2.721982752,58.13034727
29742,2.465208037,60.23904774,253967491.0,197798692.5,3.206141666,52.30397022
29743,2.664571722,65.11146089,243336682.7,199126249.2,2.967285339,55.18426731
29744,2.66409953,65.09987536,246461362.4,200117208.1,2.985510372,54.55188426
29745,2.664059362,65.09890032,241926985.3,199286836.4,2.967790909,55.01956791
29746,2.664087469,65.09956854,244414558.6,198098636.0,2.956081493,55.95462457
29747,2.664061145,65.09894212,245083652.5,197763360.1,2.952765189,56.22257852
29748,2.66406072,65.09893203,242969944.5,199173324.8,2.967906621,55.12966761
29749,2.664060374,65.09892457,242970102.8,184526079.0,2.777001318,55.12977948
29750,2.664060258,65.09892167,242970107.4,197340090.9,2.944013798,55.12977762
29751,2.664060291,65.09892248,242970101.0,201148246.2,2.993647619,55.12977809
29752,2.664054661,65.09878467,244906152.4,197756048.7,2.952405345,56.2228279
29753,2.664064624,65.09903742,243005285.3,199236761.0,2.968783175,55.08517495
29754,3.44818332,84.28931536,205387594.2,187060964.9,2.126579893,66.96590427
29755,3.503050539,85.61654401,177863228.3,176235474.8,1.953924205,70.79850984
29756,2.69805987,65.92439403,232828192.0,173052759.5,2.579022329,59.71243472
29757,3.342832922,81.69190766,186776697.4,175521851.4,2.051035761,68.74822156
