formulation,productivity,capex,opex,batches,batch time,cycle time,cost
1.666564957,0.048900455,62270573.65,203085.0076,252,344832.5276,111837.4219,4153.029014
1.555730844,0.046983041,63003184.35,206166.1062,252,344832.5276,111837.4219,4388.096296
2.471670829,0.048900455,53400262.28,168502.8693,252,344832.5276,111837.4219,3445.834398
1.666564957,0.048900455,62270573.83,203085.0178,252,344832.5276,111837.4219,4153.029223
1.666564957,0.048900455,62270573.71,203085.0111,252,344832.5276,111837.4219,4153.029085
2.412094444,0.070304176,68838639.3,265837.0086,159,501483.7251,176920.0781,3781.240637
2.412094444,0.070304176,68820258.69,266289.821,159,514485.8297,176920.0781,3787.681398
2.412094444,0.070304176,68771786.03,262024.9462,159,450291.5874,176920.0781,3727.018219
2.412094444,0.070304176,68815276.81,265808.3961,159,501485.7896,176920.0781,3780.833654
2.412094444,0.070912557,69066146.19,266889.1625,159,501219.6349,176920.0781,3763.637568
2.412094444,0.070560413,68908920.44,266242.6091,159,501362.0872,176920.0781,3773.257515
2.412094444,0.07034713,69427022.01,243705.091,205,462029.9742,137435.3906,3464.321704
2.412094444,0.081123912,72696008.53,284187.766,159,497081.5622,176920.0781,3503.131933
2.412094444,0.076429394,71434609.4,276909.205,159,499430.5936,176920.0781,3623.072123
2.412094444,0.062816935,65980689.18,252997.1766,159,505478.7981,176920.0781,4027.53135
2.412094444,0.070304176,68831315.34,265849.8609,159,501523.0112,176920.0781,3781.423445
2.412094444,0.070304176,66012351.73,256882.9247,159,494040.4693,176920.0781,3653.878588
2.412094444,0.070304176,68815254.42,265806.7843,159,501483.7251,176920.0781,3780.810729
2.412094444,0.070304176,69465678.12,270693.572,159,508299.3639,176920.0781,3850.319938
2.412094444,0.070304176,68751696.33,264820.9816,159,491118.8974,176920.0781,3766.788764
2.412094444,0.070304176,68815254.73,265806.8151,159,501483.7251,176920.0781,3780.811166
2.561233941,0.074651544,68815162.41,265798.4546,159,501483.7251,176920.0781,3560.521871
2.979976197,0.070304176,63906333.67,243832.948,159,501483.7251,176920.0781,3468.256946
2.412094444,0.070304176,68815255.16,265806.8567,159,501483.7251,176920.0781,3780.811758
3.164223109,0.088512666,66831638.32,232094.505,205,396193.6611,137435.3906,2622.161509
3.164223109,0.088512666,66906110.35,236365.3199,205,460386.3899,137435.3906,2670.4124
3.164223109,0.088512666,66849858.81,232586.6666,205,409193.5621,137435.3906,2627.721862
3.164223109,0.08786209,66643362.89,231735.8011,205,409303.7825,137435.3906,2637.494742
3.164223109,0.088238657,66786252.53,232255.7667,205,409251.7525,137435.3906,2632.131697
3.164223109,0.088378721,66248120.37,253966.6584,159,448628.5096,176920.0781,2873.617711
3.164223109,0.07351133,62211441.9,213397.6004,205,412807.9984,137435.3906,2902.921245
3.164223109,0.080269435,64008096.74,221546.5593,205,410390.3824,137435.3906,2760.036378
3.164223109,0.099021493,69841207.99,245826.0902,205,407279.6517,137435.3906,2482.552843
3.164223109,0.088512666,66857466.53,232560.953,205,409163.5374,137435.3906,2627.431355
3.164223109,0.088512666,69719427.02,241451.8276,205,414344.3244,137435.3906,2727.878838
3.164223109,0.088512666,66857660.8,232594.9062,205,409195.7581,137435.3906,2627.814952
3.164223109,0.088512666,66290310.42,229047.3959,205,406334.057,137435.3906,2587.735825
3.164223109,0.088512666,66938648.92,233430.5585,205,417596.9527,137435.3906,2637.255999
3.164223109,0.088512666,66857660.44,232594.8792,205,409195.7581,137435.3906,2627.814647
2.979976197,0.083358089,66858803.64,232605.3867,205,409195.7581,137435.3906,2790.435682
2.561233941,0.088512666,72280133.51,256817.5355,205,409195.7581,137435.3906,2901.477813
3.164223109,0.088512666,66857661.1,232594.9287,205,409195.7581,137435.3906,2627.815206
3.164223109,0.088512666,66857661.1,232594.9287,205,409195.7581,137435.3906,2627.815206
2.792199502,0.05253526,54484083.97,186357.1017,202,394053.56,139390.0781,3547.276638
2.792199502,0.05253526,54477963.97,185918.3499,202,382215.8297,139390.0781,3538.925069
2.792199502,0.05253526,54507806.34,192497.0653,198,462724.3477,141807.4219,3664.149828
2.792199502,0.054671319,55315490.48,189525.6682,202,393131.4799,139390.0781,3466.637934
2.792199502,0.052462064,54437461.78,186228.3866,202,394079.9751,139390.0781,3549.772424
2.792199502,0.052552115,54484416.68,186376.4115,202,394045.9266,139390.0781,3546.50641
2.792199502,0.052552115,54343770.99,191259.3316,188,404582.4981,149945.3906,3639.422179
2.792199502,0.097747446,70007899,252082.9375,202,383244.2241,139390.0781,2578.920971
2.792199502,0.04645552,51595827.88,176655.8852,202,396489.9884,139390.0781,3802.688813
2.792199502,0.062028641,58004079.54,200294.4547,202,390410.0799,139390.0781,3229.064029
2.792199502,0.062028641,57784205.44,199451.0661,202,389482.3558,139390.0781,3215.467268
2.792199502,0.062028641,57653193.34,198918.0912,202,389043.4206,139390.0781,3206.874867
2.792199502,0.062028641,58004078.07,200294.3478,202,390410.0799,139390.0781,3229.062305
2.792199502,0.062028641,57319572.39,196382.5643,202,385664.6926,139390.0781,3165.998155
2.792199502,0.062028641,58005876.85,200349.1529,202,391031.7687,139390.0781,3229.945849
2.792199502,0.062028641,58004079.17,200294.4272,202,390410.0799,139390.0781,3229.063585
1.738193498,0.044150146,61074159.61,212564.8148,202,390410.0799,139390.0781,4814.589158
2.60773711,0.062028641,59459919.84,206236.0639,202,390410.0799,139390.0781,3324.852183
2.792199502,0.062028641,58004079.36,200294.4414,202,390410.0799,139390.0781,3229.063813
1.610597067,0.059240562,69249049.23,261448.7051,188,459184.4118,149945.3906,4413.339409
1.610597067,0.059678179,69410023.7,257021.2557,188,378593.0283,149945.3906,4306.787848
1.610597067,0.058952071,69073767.53,260277.4789,188,447394.1141,149945.3906,4415.069313
1.610597067,0.059855847,69557936.18,262518.388,188,447237.2501,149945.3906,4385.843663
1.610597067,0.059247299,69247493.02,261026.127,188,447345.3931,149945.3906,4405.705119
1.610597067,0.059247299,69400791.48,256546.7217,198,436802.6741,141807.4219,4330.099895
1.610597067,0.040449189,58866225.16,214318.6675,188,452365.7889,149945.3906,5298.466301
1.610597067,0.084393836,81702008.06,322468.4701,188,444659.0934,149945.3906,3820.995544
1.610597067,0.059247314,69247493.42,261026.152,188,447345.3924,149945.3906,4405.704428
1.610597067,0.059247314,69509376.85,261947.1128,188,448089.8156,149945.3906,4421.248774
1.610597067,0.059247314,69579368.91,262189.0858,188,448162.5657,149945.3906,4425.332892
1.610597067,0.059247314,69247493.43,261026.1521,188,447345.3924,149945.3906,4405.70443
1.610597067,0.059247314,69868559.26,264537.9331,188,450648.5927,149945.3906,4464.977681
1.610597067,0.059247314,69239332.04,260989.8245,188,447034.1352,149945.3906,4405.091277
1.610597067,0.059247314,69247493.33,261026.1448,188,447345.3924,149945.3906,4405.704307
2.60773711,0.083239371,65327076.13,242729.618,188,447345.3924,149945.3906,2916.043412
1.738193498,0.059247314,67143098.5,251031.4608,188,447345.3924,149945.3906,4237.010008
1.610597067,0.059247314,69247493.2,261026.1341,188,447345.3924,149945.3906,4405.704126
1.610597067,0.059247314,69247493.43,261026.1523,188,447345.3924,149945.3906,4405.704433
2.814004103,0.054030073,58340269.21,184893.9504,249,420556.1712,113086.1719,3422.056262
2.814004103,0.054030073,58344451.76,184465.0173,249,408718.4386,113086.1719,3414.117479
2.814004106,0.054037128,58426091.4,182451.467,258,409316.8893,109297.7791,3376.409396
2.814004106,0.05407509,58355955.43,184948.2674,249,420531.316,113086.1719,3420.211897
2.814004103,0.053405853,58103688.19,184000.109,249,420698.5668,113086.1719,3445.31731
2.814004106,0.053392251,58111219.45,183994.9491,249,420708.4362,113086.1719,3446.098365
2.814004103,0.054037086,58366427.39,185688.7101,249,431097.955,113086.1719,3436.319827
2.814004106,0.054030073,58292275.97,184833.8585,249,420488.1007,113086.1719,3420.944069
2.814004103,0.070192978,64745374.67,208448.5203,249,418303.5907,113086.1719,2969.649192
2.814004103,0.052022359,57574091.07,182028.384,249,421048.9946,113086.1719,3499.041356
2.814004103,0.054030073,58333643.39,184839.6495,249,420516.4449,113086.1719,3421.051249
2.814004103,0.054030073,58071455.54,183947.4942,249,420045.9082,113086.1719,3404.539051
2.814004103,0.054030073,58351947.58,184902.9693,249,420556.1712,113086.1719,3422.223187
2.814004103,0.054030073,59435668.97,191753.4769,249,424450.6187,113193.8907,3549.013827
2.814004103,0.054030073,58352919.89,184956.6236,249,421160.4661,113086.1719,3423.216231
2.814004103,0.054030073,58351947.63,184902.9724,249,420556.1712,113086.1719,3422.223243
3.481847998,0.063404878,57318607.05,181153.6944,249,420556.1712,113086.1719,2857.093955
2.540013182,0.054030073,60386520.74,192495.4744,249,420556.1712,113086.1719,3562.746874
2.814004103,0.054030073,58351947.52,184902.9658,249,420556.1712,113086.1719,3422.223122
3.172570556,0.062217624,59845615.46,192477.9641,248,424802.9717,113646.5851,3093.62449
3.172570556,0.062217624,59853337.19,192868.6142,248,424202.991,113646.5851,3099.903259
3.172570556,0.062217624,59853958.65,192061.8005,248,412978.4943,113646.5851,3086.935652
3.172570556,0.065376825,60897227.73,195606.9967,250,412143.6538,112818.1473,2991.992885
3.172570556,0.062285658,59854852.02,192119.3792,248,412946.519,113627.8588,3084.48822
3.172570556,0.062208287,59816296.29,191247.8366,248,402430.6606,113649.1581,3074.314468
3.172570556,0.075969662,64400083.48,207849.0557,255,409924.8317,110543.2171,2735.948145
3.172570556,0.056668495,57433999.16,185219.4433,244,413963.2057,115325.3519,3268.472941
3.172570556,0.064676724,60668371.2,194909.7707,249,412312.4723,112994.7544,3013.599915
3.172570556,0.062217624,59872033.22,192136.4864,248,413019.8591,113701.2019,3088.136051
3.172570556,0.062217624,60128420.63,193634.3877,246,413680.1621,114361.5049,3112.211242
3.172570556,0.062217624,59838178.4,192039.9649,248,412965.2423,113646.5851,3086.584697
3.172570556,0.062217624,58873170.76,183761.9969,257,408890.9159,109572.2587,2953.536093
3.172570556,0.062217624,59856945.11,191580.5677,250,412099.4208,112780.7636,3079.200981
3.172570556,0.062217624,59838179.92,192040.0357,248,412965.2423,113646.5851,3086.585834
2.540013182,0.053018362,61120196.15,196774.184,248,412965.2423,113646.5851,3711.43465
3.481847998,0.062217624,58075478.44,185611.4951,248,412965.2423,113646.5851,2983.262367
3.172570556,0.062217624,59838178.72,192039.9744,248,412965.2423,113646.5851,3086.58485
3.172570556,0.062217624,59838178.89,192039.9845,248,412965.2423,113646.5851,3086.585012
4.456113746,0.076462228,54438871.56,180696.0219,218,420218.6452,129114.0042,2363.206338
4.456113746,0.076462228,54452216.85,182090.6221,218,458060.5775,129114.0042,2381.445412
4.456113746,0.0764266,54449051.91,182770.1528,218,448949.9415,129129.2405,2391.446873
4.456113746,0.076113455,54350617.94,180396.0407,218,420376.2185,129263.7688,2370.093974
4.456113746,0.065776533,51523119.05,172977.9328,209,425459.2378,134423.5729,2629.781872
4.456113746,0.076377306,54403310.51,180609.7642,218,420255.0019,129150.3435,2364.704576
4.456113746,0.076377306,53884370.25,203079.6955,161,480798.7659,174965.3906,2658.901015
4.456113746,0.076377306,54459056.64,180683.2999,218,420326.0516,129150.3438,2365.667372
4.456113746,0.087536857,57692229.1,189682.9718,225,416754.5872,124979.0883,2166.892643
4.456113746,0.076377306,54407202.72,180613.1711,218,420255.0019,129150.3435,2364.749183
4.456113746,0.076377306,54399752.52,180572.4714,218,420198.1934,129093.535,2364.216306
4.456113746,0.076377306,48470782.78,158225.1747,246,401736.8379,114370.0781,2071.62551
4.456113746,0.076377306,54414983.96,180619.8209,218,420255.0027,129150.3442,2364.836248
4.456113746,0.076377306,53493246.7,170006.3245,238,409539.793,118435.1345,2225.87486
4.456113746,0.076377306,54395967.58,180921.4819,217,421001.0188,129896.3604,2368.785863
4.456113746,0.076377306,54407200.79,180613.0795,218,420255.0027,129150.3442,2364.747983
3.505635254,0.060080517,54424461.81,180648.6527,218,420255.0027,129150.3442,3006.775957
4.118500725,0.076377306,55840064.37,185949.5389,218,420255.0027,129150.3442,2434.617683
4.456113746,0.076377306,54407200.67,180613.0653,218,420255.0027,129150.3442,2364.747797
3.240011212,0.087006468,57189145.46,225424.6056,161,484153.9572,174965.3906,2590.894804
3.240011212,0.087006468,57163743.36,224688.6431,161,493277.903,174965.3906,2582.436094
3.240011212,0.084657672,56521491.4,224112.7794,160,522175.6102,174965.3906,2647.282579
3.240011212,0.087850088,57510313.09,228430.9148,160,521996.7599,174965.3906,2600.235473
3.240011212,0.087006468,57188423.11,227191.0083,160,521995.9028,174965.3906,2611.196774
3.240011212,0.087006468,58007599.06,200441.2488,231,461488.8698,121827.4219,2303.75113
3.240011212,0.070364107,52150700.64,205050.3147,160,523521.9542,174965.3906,2914.132268
3.240011212,0.05222665,45759751.18,179742.2347,160,525848.9075,174965.3906,3441.580805
3.240011212,0.087006468,57188423.13,227191.0099,160,521995.9028,174965.3906,2611.196792
3.240011212,0.087006468,57208646.19,227245.4145,160,522034.8451,174965.3906,2611.822087
3.240011212,0.087006468,62928743.03,242334.0029,160,530761.3572,174965.3906,2785.241245
3.240011212,0.087006468,57188423.13,227191.0101,160,521995.9028,174965.3906,2611.196795
3.240011212,0.087006468,57893552.76,230313.8551,160,525244.9572,174965.3906,2647.088897
3.240011212,0.087006468,57188271.72,227178.0098,160,521859.164,174965.3906,2611.047377
3.240011212,0.087006468,57188423.11,227191.0082,160,521995.9028,174965.3906,2611.196774
4.118500725,0.110606898,57177227.99,227143.4489,160,521995.9028,174965.3906,2053.610148
3.505635254,0.087006468,55421513.4,219189.5987,160,521995.9028,174965.3906,2519.233386
3.240011212,0.087006468,57188423.18,227191.0143,160,521995.9028,174965.3906,2611.196844
3.240011212,0.087006468,57188423.23,227191.0194,160,521995.9028,174965.3906,2611.196902
2.134614024,0.08778787,70318720.31,277604.8095,171,432186.2635,164410.0781,3162.22286
2.134614024,0.08778787,70337735.4,279013.7705,171,470028.2193,164410.0781,3178.272469
2.134614024,0.088106746,70405166.3,274027.8975,172,380981.3491,164410.0781,3110.180675
2.134614024,0.087066757,70045805.56,276236.8419,171,432201.1628,164410.0781,3172.701646
2.134614024,0.093936888,72618642.63,289202.8184,171,432014.5651,164410.0781,3078.692782
2.134614024,0.08778787,70322614.85,277609.2978,171,432186.2635,164410.0781,3162.273986
2.134614024,0.08778787,70959128.77,259083.0417,212,392760.9599,133066.1719,2951.239636
2.134614024,0.050778836,55135168,206525.4342,171,434474.7394,164410.0781,4067.155722
2.134614024,0.048035126,53496223.39,200527.3615,171,434351.6542,164410.0781,4174.598458
2.134614024,0.084682616,69167397.61,271775.8703,171,432312.0799,164410.0781,3209.346648
2.134614024,0.08778787,70263383.83,277416.1482,171,432095.8318,164410.0781,3160.073801
2.134614024,0.08778787,74227483.58,287626.2827,171,435449.3098,164410.0781,3276.378416
2.134614024,0.08778787,70322614.86,277609.298,171,432186.2635,164410.0781,3162.273989
2.134614024,0.08778787,71372609.17,282360.2075,171,434636.619,164410.0781,3216.392052
2.134614024,0.08778787,70322744.23,277619.9155,171,432292.4284,164410.0781,3162.394933
2.134614024,0.08778787,70322614.74,277609.2889,171,432186.2635,164410.0781,3162.273884
1.790375629,0.07943375,72705770.18,289780.7112,171,432186.2635,164410.0781,3648.080474
2.009608406,0.08778787,72180916.64,287124.1577,171,432186.2635,164410.0781,3270.658662
2.134614024,0.08778787,70322614.91,277609.3027,171,432186.2635,164410.0781,3162.274042
1.680108621,0.036488784,58501532.28,192158.3233,226,362739.2153,124925.3906,5266.229856
1.680108621,0.036488784,58426600.97,200989.4994,211,451770.9611,133066.1719,5508.254258
1.680108621,0.039547373,60306940.46,200596.9929,226,398625.3845,124925.3906,5072.321618
1.680108621,0.035990111,58135175.77,192299.0377,226,400876.0683,124925.3906,5343.107628
1.680108621,0.035990111,58226207.88,192411.5817,226,400933.8462,124925.3906,5346.234711
1.680108621,0.036488784,57962729.81,213183.721,171,440034.057,164410.0781,5842.445214
1.680108621,0.047020263,64755337.81,217981.4592,226,395080.8095,124925.3906,4635.904708
1.680108621,0.041855784,62291020.41,206689.0268,226,398002.7797,124925.3906,4938.123374
1.680108621,0.037798443,59290886.74,196569.3834,226,399698.5766,124925.3906,5200.462388
1.680108621,0.036488784,58545681.2,193680.4871,226,400739.8919,124925.3906,5307.945793
1.680108621,0.036488784,54034213.69,180312.1487,226,388109.9283,124925.3906,4941.577365
1.680108621,0.036488784,58534787.71,193569.2547,226,400581.1386,124925.3906,5304.897395
1.680108621,0.036488784,56973634.85,185131.9881,226,390025.9588,124925.3906,5073.66835
1.680108609,0.036488784,58533548.9,193493.9562,226,399681.7111,124925.3906,5302.833786
1.680108621,0.036488784,58534787.71,193569.2549,226,400581.1386,124925.3906,5304.8974
2.009608406,0.040326343,56930985.76,187372.1198,226,400581.1386,124925.3906,4646.395054
1.790375629,0.036488784,57255088.86,188596.3426,226,400581.1386,124925.3906,5168.611348
1.680108621,0.036488784,58534787.87,193569.2661,226,400581.1386,124925.3906,5304.897708
1.680108621,0.036488784,58534787.8,193569.2609,226,400581.1386,124925.3906,5304.897563
2.150258412,0.051528908,55670948.96,179770.2386,258,334769.3057,109621.5642,3488.725954
2.150258412,0.051528908,55727299.11,182695.1845,257,409870.9802,109621.5642,3545.489158
2.150258412,0.051471299,55672395.98,180829.8496,257,348518.5711,109636.3536,3513.217136
2.150258412,0.051433402,55644729.63,179758.7484,257,334796.2907,109646.1006,3494.980712
2.150258412,0.056522463,58069198.38,188343.9525,260,333642.6409,108454.1732,3332.196459
2.150258412,0.051528908,55678731.4,179775.9107,258,334769.3052,109621.5637,3488.836029
2.150258412,0.051528908,55684742.99,180092.6742,258,339066.1998,109621.5642,3494.983327
2.150258412,0.051528908,55726243.11,179829.3194,258,334823.4974,109621.5641,3489.87251
2.150258412,0.094305001,74608331.03,253882.9343,268,329534.9296,105395.3978,2692.1471
2.150258412,0.049036558,54499962.34,175668.037,256,335441.8284,110293.1721,3582.389217
2.150258412,0.051528908,56666419.44,181232.2876,257,335058.3127,109910.5712,3517.099329
2.150258412,0.051528908,63263257.13,216006.1479,210,359666.541,134518.7995,4191.941116
2.150258412,0.051528908,55663169.74,179764.7029,258,334769.3057,109621.5642,3488.618525
2.150258412,0.051528908,54639739.67,173362.9778,268,329096.7552,105401.8329,3364.382918
2.150258412,0.051528908,55731439.45,178364.1237,265,331874.3956,106726.6541,3461.438068
2.150258412,0.051528908,55678732.1,179775.9403,258,334769.3057,109621.5642,3488.836605
2.733421231,0.06550608,55660315.27,179738.0154,258,334769.3057,109621.5642,2743.837124
2.208319485,0.051528908,55084757.44,177499.7247,258,334769.3057,109621.5642,3444.663038
2.150258412,0.051528908,55678730.8,179775.8845,258,334769.3057,109621.5642,3488.835521
2.80722625,0.12644768,80778491.02,273207.4103,258,349697.755,109339.9219,2160.636005
2.80722625,0.12644768,80861070.41,274278.8684,261,411065.4961,107977.0313,2169.109534
2.80722625,0.126528761,80855119.46,276302.3782,257,424791.2212,109339.9219,2183.71204
2.80722625,0.120380709,79091193.57,268148.7252,257,425215.4881,109339.9219,2227.505779
2.80722625,0.126378856,80798846.21,276096.1974,257,424804.3664,109339.9219,2184.670805
2.80722625,0.126378856,80793094.43,275779.5544,257,420510.8494,109339.9219,2182.165299
2.80722625,0.115115949,77631313.38,261230.9154,257,425639.5699,109339.9219,2269.285172
2.80722625,0.068342677,62428230.48,199849.6113,248,431739.542,113361.206,2924.228596
2.80722625,0.133143858,82634103.15,284969.5332,257,424342.2754,109339.9219,2140.31303
2.80722625,0.126378856,80723023.63,275850.4687,257,424671.8704,109339.9219,2182.726424
2.80722625,0.126378856,74563390.05,260552.6388,257,418887.9555,109339.9219,2061.67904
2.80722625,0.126378856,80798842.44,276095.9926,257,424804.3664,109339.9219,2184.669185
2.80722625,0.126378856,82604557.33,289317.3745,251,431179.4291,112045.9431,2289.286225
2.80722625,0.126378856,80826909.88,276320.5671,257,426948.3067,109339.9219,2186.446179
2.80722625,0.126378856,80798846.22,276096.1979,257,424804.3664,109339.9219,2184.670809
2.208319485,0.099413129,80817235.47,276154.5773,257,424804.3664,109339.9219,2777.84815
2.733421231,0.126378856,81689890.85,280311.5869,257,424804.3664,109339.9219,2218.025985
2.80722625,0.126378856,80798846.05,276096.188,257,424804.3664,109339.9219,2184.67073
2.80722625,0.126378856,80798846.06,276096.1888,257,424804.3664,109339.9219,2184.670737
1.967516223,0.042531662,58683208.92,207277.9017,197,492855.3711,142517.5781,4873.49638
1.967516223,0.042531662,58651741.16,206359.5449,197,468597.7164,142517.5781,4851.904071
1.967516223,0.042531662,58593003.14,202118.0136,198,426675.6361,142517.5781,4752.17763
1.967516223,0.042532608,58663802,207262.2302,197,492857.5166,142517.5781,4873.019557
1.967516227,0.042952759,58944397.99,208207.7126,197,492591.8424,142517.5781,4847.365267
1.967516227,0.043096551,58955710.77,208416.0023,197,492451.1261,142517.5781,4836.025113
1.967516223,0.042580723,58625737.66,209551.1363,191,497114.4193,146817.8906,4921.267636
1.967516223,0.051394421,63140555.58,225421.2966,197,487586.1808,142517.5781,4386.104451
1.967516223,0.033632228,53434873.42,188309.2704,197,500426.7848,142517.5781,5599.072077
1.967516223,0.042531662,58663740.15,207258.6249,197,492855.3706,142517.5781,4873.043146
1.967516223,0.042531662,58596339.04,207011.8119,197,492484.2881,142517.5781,4867.240103
1.967516223,0.042531662,56526162.17,201665.1491,197,487143.1971,142517.5781,4741.529927
1.967516223,0.042531662,58663737.8,207258.4552,197,492855.3711,142517.5781,4873.039155
1.967516223,0.042531662,59025337.54,209527.8063,197,496943.1726,142517.5781,4926.395902
1.967516223,0.042531662,58640753.83,206863.7968,197,488458.4493,142517.5781,4863.759988
1.967516223,0.042531662,58663740.31,207258.6368,197,492855.3711,142517.5781,4873.043425
2.397351968,0.047954315,57096104.65,200997.0567,197,492855.3711,142517.5781,4191.427942
2.044007673,0.042531662,57895892.91,204165.932,197,492855.3711,142517.5781,4800.328072
1.967516223,0.042531662,58663740.24,207258.6317,197,492855.3711,142517.5781,4873.043307
2.483782345,0.042458435,51625694.33,181223.9291,192,426758.8841,146817.8906,4268.266794
2.483782345,0.042458435,51671551.7,185197.602,192,468677.8624,146817.8906,4361.856509
2.483782346,0.042164928,51495691.24,179844.7603,192,402690.207,146817.8906,4265.268977
2.483782345,0.03828109,49641508.55,173229.5657,192,405460.9999,146817.8906,4525.199433
2.483782345,0.04238763,51590070.77,180213.5967,192,402547.1709,146817.8906,4251.561043
2.483782345,0.04238763,51640977.93,178226.4029,198,398250.372,142517.5781,4204.679588
2.483782346,0.042473987,51558076.83,180269.862,192,402438.213,146817.8906,4244.241569
2.483782345,0.059151464,58989167.42,208593.0218,192,395327.9713,146817.8906,3526.421984
2.483782345,0.042473987,51621442.1,180351.2608,192,402491.1687,146817.8906,4246.158009
2.483782345,0.042473987,51673483.03,180585.0102,192,402850.5791,146817.8906,4251.661361
2.483782345,0.042473987,53779697.92,186337.5835,192,408737.4766,146817.8906,4387.098925
2.483782345,0.042473987,51621442.16,180351.2651,192,402491.1687,146817.8906,4246.15811
2.483782345,0.042473987,51280893.46,178477.2454,192,399385.7097,146817.8906,4202.036523
2.483782345,0.042473987,51638742.18,180752.228,192,407094.2598,146817.8906,4255.598308
2.483782345,0.042473987,51621442.14,180351.2635,192,402491.1687,146817.8906,4246.158072
2.044007673,0.037671047,53007341.13,185632.5269,192,402491.1687,146817.8906,4927.724085
2.397351968,0.042473987,52252418.94,182765.3822,192,402491.1687,146817.8906,4302.995652
2.483782345,0.042473987,51621442.2,180351.2685,192,402491.1687,146817.8906,4246.158189
2.483782345,0.042473987,51621442.19,180351.2673,192,402491.1687,146817.8906,4246.158162
3.958368486,0.128630827,71326614.45,272615.8007,168,464510.1039,167537.5781,2119.366002
3.958368486,0.128630827,71292803.03,269865.8113,168,390572.789,167537.5781,2097.987072
3.958368486,0.128630827,71362756.35,276567.423,168,518198.3907,167537.5781,2150.08665
3.958368486,0.129393552,71498631.84,273426.6711,168,464443.2133,167537.5781,2113.139856
3.958368486,0.125385925,70483121.17,268986.6102,168,464729.3726,167537.5781,2145.269582
3.958368486,0.128630827,71315932.61,272602.79,168,464510.1036,167537.5781,2119.264855
3.958368486,0.128630827,72184122.98,246400.4356,231,418854.1718,121797.8906,1915.562872
3.958368486,0.105088346,65964933.16,247514.1303,168,467057.0468,167537.5781,2355.295702
3.958368486,0.093396707,62700875.05,234247.3218,168,468359.3062,167537.5781,2508.089727
3.958368486,0.121444786,69741278.68,265010.1778,168,465205.0933,167537.5781,2182.145369
3.958368486,0.128630827,71022244.64,271384.2579,168,463959.2222,167537.5781,2109.791759
3.958368486,0.128630827,70259979.68,268284.6492,168,462797.5306,167537.5781,2085.694823
3.958368486,0.128630827,71314929.56,272601.9766,168,464510.1039,167537.5781,2119.258531
3.958368486,0.128630827,70676156.61,268420.2764,168,462575.462,167537.5781,2086.749215
3.958368486,0.128630827,71356213.07,273074.9025,168,469022.2088,167537.5781,2122.935145
3.958368486,0.128630827,71315932.77,272602.805,168,464510.1039,167537.5781,2119.264971
2.341357076,0.082842937,73644958.15,283835.3325,168,464510.1039,167537.5781,3426.186252
4.121698647,0.128630827,70263755.46,267670.4409,168,464510.1039,167537.5781,2080.919854
3.958368486,0.128630827,71314931.32,272602.1075,168,464510.1039,167537.5781,2119.259549
2.450483927,0.049442677,57822968.17,195739.0344,217,478526.5526,129319.9219,3958.908507
2.450483927,0.049442677,57870185.13,185632.3294,232,350896.9516,121797.8906,3754.495929
2.450483931,0.049633257,57870311.83,193112.7697,218,404513.924,129319.9219,3890.79384
2.450483927,0.056708376,60893330.89,204906.1196,218,402235.6801,129319.9219,3613.330776
2.450483927,0.049481225,57809809,192866.6428,218,404574.4145,129319.9219,3897.774234
2.450483927,0.049481225,57304409.16,212135.9516,168,450262.5398,167537.5781,4287.200908
2.450483927,0.049481225,57865592.98,192942.3229,218,404659.2972,129319.9219,3899.303705
2.450483927,0.063716428,64048252.75,216859.2526,218,400931.1762,129319.9219,3403.506131
2.450483927,0.052346452,59020927.38,197602.1735,218,403533.8641,129319.9219,3774.891434
2.450483927,0.049481225,58011963.3,193517.1582,218,405199.3397,129319.9219,3910.920945
2.450483927,0.049481225,58879438.95,196623.4772,218,407827.0736,129319.9219,3973.698675
2.450483927,0.049481225,57809809.05,192866.6457,218,404574.4147,129319.9219,3897.774292
2.450483927,0.049481225,58396931.05,196419.9674,218,408486.8638,129319.9219,3969.585807
2.450483927,0.049481225,57791175,192426.1009,218,399681.9119,129319.9219,3888.871021
2.450483927,0.049481225,57809809.21,192866.6573,218,404574.4147,129319.9219,3897.774527
4.121698647,0.076829855,56222633.27,186841.8896,218,404574.4147,129319.9219,2431.891743
2.341357076,0.049481225,58715746.85,196396.4976,218,404574.4147,129319.9219,3969.111489
2.450483927,0.049481225,57809809.24,192866.6594,218,404574.4147,129319.9219,3897.774569
2.450483927,0.049481225,57809809,192866.6429,218,404574.4147,129319.9219,3897.774235
2.015454634,0.053725239,60405095.22,200641.5999,240,404503.8687,117497.5781,3734.587353
2.015454634,0.053725239,60424101.14,201585.5599,240,429925.8895,117497.5781,3752.157493
2.015454635,0.053709491,60367162.24,198680.8537,240,378286.4578,117497.5781,3699.175883
2.015454635,0.053834178,60449554.03,200847.0516,240,404480.4021,117497.5781,3730.846424
2.015454635,0.053816503,60496483.33,200882.8464,240,404521.3761,117497.5781,3732.736892
2.015454634,0.05756019,62176341.12,207960.6179,240,403653.0042,117497.5781,3612.92448
2.015454634,0.053699543,59504874.74,227832.7108,164,458792.5298,171837.8906,4242.730912
2.015454634,0.041623937,54340294.58,177207.0633,240,408136.8456,117497.5781,4257.335451
2.015454634,0.063119773,65181552.43,219197.806,240,403356.0105,117497.5781,3472.728068
