input3,input4,input7,input8,input9,input13,input16
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,38.64716709
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.004236984,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.027392687,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.0567704,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.131091868,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.978285156,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,33.49416933,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,37.24349906
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.010377107,0.060617725,0.248044029,0.983519531,31.71555439,38.64716709
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.004236984,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.022647497,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.037712725,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.125340123,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.849519531,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,43.86536751,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,22.62138086
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.002273784,0.015122297,0.0338654,0.253795774,0.844285156,45.54777147,19.21189205
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.002273784,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.015122297,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.0338654,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.253795774,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.844285156,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,45.54777147,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,19.21189205
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.004236984,0.022647497,0.037712725,0.125340123,0.849519531,43.86536751,22.62138086
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.03185029,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.031986475,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.217368052,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.950019531,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,35.25546679,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,35.56315854
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.0120547,0.06249665,0.100415892,0.944785156,29.65456865,25.66240872
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.0120547,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.06249665,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.100415892,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.944785156,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,29.65456865,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,25.66240872
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.002764584,0.03185029,0.031986475,0.217368052,0.950019531,35.25546679,35.56315854
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.0195799,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.054891475,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.094664146,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.816019531,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,49.07164618,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,12.49125931
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.02432509,0.03959165,0.223119798,0.810785156,42.46675524,40.16164893
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.02432509,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.03959165,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.223119798,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.810785156,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,42.46675524,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,40.16164893
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.004727784,0.0195799,0.054891475,0.094664146,0.816019531,49.07164618,12.49125931
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.013444705,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.020533975,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.156016099,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,1.017019531,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,27.5106263,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,27.94452801
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.018189895,0.05104415,0.284471751,0.877785156,17.93895721,33.98683882
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.018189895,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.05104415,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.284471751,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,0.877785156,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,17.93895721,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,33.98683882
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.001782984,0.013444705,0.020533975,0.156016099,1.017019531,27.5106263,27.94452801
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.025715095,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.043438975,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.278720005,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,0.883019531,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,41.18782046,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,41.43929163
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.030460285,0.02813915,0.161767845,1.011785156,36.80858601,46.17229913
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.030460285,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.02813915,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.161767845,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,1.011785156,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,36.80858601,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,46.17229913
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.003746184,0.025715095,0.043438975,0.278720005,0.883019531,41.18782046,41.43929163
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.002519184,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.021113698,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.05202835,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.202030064,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.933269531,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,33.54939864,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,37.14743246
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.001537584,0.022791291,0.059633525,0.11575388,0.961535156,43.81871564,22.81880247
0.002519184,0.021113698,0.05202835,0.202030064,0.933269531,33.54939864,37.14743246
0.002519184,0.021113698,0.05202835,0.202030064,0.933269531,33.54939864,37.14743246
0.001537584,0.021113698,0.05202835,0.202030064,0.933269531,33.54939864,37.14743246
0.002519184,0.022791291,0.05202835,0.202030064,0.933269531,33.54939864,37.14743246
0.002519184,0.021113698,0.05202835,0.202030064,0.933269531,33.54939864,37.14743246
0.002519184,0.021113698,0.05202835,0.202030064,0.933269531,33.54939864,37.14743246
0.002519184,0.021113698,0.059633525,0.202030064,0.933269531,33.54939864,37.14743246
0.002519184,0.021113698,0.05202835,0.11575388,0.933269531,33.54939864,37.14743246
